@relation brooklyn-averages

@attribute 40.605399 numeric
@attribute -74.009188 numeric
@attribute 1015000 numeric

@data
40.606941,-73.9934,1100001
40.685833,-73.923549,525000
40.625958,-74.0323,295000
40.633512,-74.026659,386500
40.681795,-73.928267,623905
40.629636,-73.99737,295000
40.614454,-74.032908,217000
40.616312,-73.998179,82350
40.626609,-74.030082,970000
40.622817,-73.911617,687500
40.637671,-74.030825,202666
40.630616,-73.981766,414667
40.695701,-73.934803,1400000
40.613929,-74.001977,1150000
40.616736,-74.137782,350000
40.629481,-73.983534,500000
40.695785,-73.947665,925000
40.692171,-73.935716,850000
40.603818,-74.017184,231437
40.599599,-73.998295,607691
40.600619,-74.008228,220000
40.601428,-74.005525,775000
40.684868,-73.940534,900000
40.683103,-73.942794,1566000
40.603455,-74.009317,860000
40.600033,-74.006961,750000
27.962342,-82.802037,1175000
40.629065,-74.012086,615000
40.688711,-73.952723,850000
40.599354,-74.00657,670000
40.766807,-73.951564,555750
40.689878,-73.940247,699225
40.680106,-73.955262,2156920
40.612845,-74.005281,700000
40.694412,-73.949983,1205000
40.68465,-73.954409,875000
40.711683,-73.992542,460000
40.613435,-73.998767,715000
40.692605,-73.945128,658000
40.776583,-73.950803,870000
40.69071,-73.935373,1200000
40.698614,-73.94428,220000
40.61816,-74.038774,186850
40.602205,-74.005185,836000
40.690304,-73.936203,1375000
40.75362,-73.974049,308500
40.614389,-74.030129,183000
40.612339,-74.034472,210000
40.679559,-73.952444,1320000
40.598549,-73.998795,565000
40.68187,-73.953889,1092000
40.682621,-73.94046,600000
40.769653,-73.948355,779000
40.629082,-74.021362,935000
40.617707,-74.023909,760000
40.684796,-73.935756,910000
40.693725,-73.946256,700000
40.617804,-73.998155,635000
40.771545,-73.994202,295006
40.599755,-74.003667,680000
40.616312,-73.998179,82350
40.712355,-73.984814,1317999
40.69224,-73.948865,810000
40.637312,-74.028741,371250
40.771545,-73.994202,295006
40.599599,-73.998295,607691
40.695042,-73.947506,100000
40.619062,-74.004841,1200000
40.607586,-74.01549,559000
40.682698,-73.933484,159000
40.630976,-74.001547,1430000
40.617303,-73.90179,710000
40.681673,-73.957369,990000
40.681857,-73.938276,1405000
40.687946,-73.927345,1450000
40.68097,-73.94175,1675000
40.633118,-74.033758,1295000
40.600626,-74.008202,235000
40.629481,-73.983534,500000
40.631334,-73.99273,1500010
40.683237,-73.954135,412698
40.764403,-73.941028,800000
40.629712,-74.031087,1579000
40.767458,-73.996446,1153333
40.686842,-73.95058,700000
40.805743,-73.946861,1438000
40.698788,-73.956824,32835
40.685438,-73.939723,999000
40.689302,-73.94479,940000
40.689854,-73.955887,1300000
40.614117,-74.025249,1200000
40.690212,-73.952819,30000
40.679128,-73.936374,1200000
40.68425,-73.9428,1125500
40.687983,-73.991227,2450000
40.617303,-73.90179,710000
40.691288,-73.958285,765000
40.748448,-73.987931,2200000
40.616792,-74.025131,420000
40.690129,-73.942574,725000
40.801648,-73.950291,725000
40.611503,-74.004581,1180000
40.766807,-73.951564,555750
40.678452,-73.924399,828000
40.629478,-74.025225,227000
40.622188,-74.000993,19012
40.689716,-73.928537,1400000
40.695875,-73.956716,250000
40.620471,-73.995742,675000
40.620823,-73.998798,750000
40.693874,-73.938167,760000
40.680769,-73.930561,2205000
40.685665,-73.953182,650000
40.636928,-73.99709,800000
40.69126,-73.943656,125000
40.682223,-73.924536,262500
40.680106,-73.955262,2156920
40.687479,-73.924614,999000
40.688876,-73.95786,444875
27.962342,-82.802037,1175000
40.681795,-73.928267,623905
40.605338,-74.016851,203000
40.694325,-73.949332,609350
40.627453,-73.989728,975000
40.68535,-73.946967,1300000
40.68188,-73.927493,950000
40.692355,-73.931679,260000
40.75362,-73.974049,308500
