@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.743812,-73.984862,2925000
40.738133,-73.993226,3690000
40.722285,-73.980582,49032
40.732649,-73.987283,747000
40.706335,-74.016965,2050000
40.738004,-74.0047,11000000
40.726919,-73.977295,18330000
40.750063,-73.997549,1100000
40.716593,-74.010593,1458333
40.732792,-73.991738,669757
40.719573,-73.989221,28000000
40.74307,-73.994089,4050000
40.73542,-74.003146,900000
40.726323,-73.993024,10525000
40.735653,-73.999613,1075000
40.752111,-73.992507,20000000
40.721115,-73.985885,520000
40.735904,-74.009388,1510000
40.74558,-74.007347,5285000
40.721675,-73.998489,15000000
40.729019,-73.980751,599000
40.743853,-73.984874,3225000
40.721046,-74.0088,1950000
40.737812,-73.989772,1269000
40.73716,-74.006274,1395000
40.727923,-74.004919,1372333
40.720289,-73.995445,2725250
40.732821,-73.99273,4170493
40.740548,-74.002869,1500000
40.719114,-73.992155,2180000
40.746516,-73.987214,2650000
40.746008,-74.000883,649000
40.740335,-73.991743,3675000
40.735191,-73.995203,1395037
40.724626,-73.979447,707000
40.741448,-73.994216,2648000
40.739145,-74.000247,3000000
