@relation dublin-2010-averages

@attribute 53.26141399999999 numeric
@attribute -6.1643517 numeric
@attribute 230000 numeric

@data
53.25868,-6.13741,410000
53.397069,-6.176424,285000
53.268867,-6.140175,145000
53.691587,-7.60792,194000
53.322197,-6.376233,202643
53.350995,-6.281644,13000
53.363695,-6.314689,332000
53.350383,-6.271643,235000
53.379531,-6.196324,360000
53.311459,-6.301055,380000
53.268867,-6.140175,145000
53.325785,-6.216137,585000
53.30072,-6.269384,130000
53.300583,-6.184901,878000
53.442953,-6.153344,270000
53.291408,-6.160314,220000
53.337997,-6.277417,168000
53.524655,-6.315072,495000
53.32733,-6.405218,122500
53.322263,-6.402714,208000
53.343692,-6.29728,232000
53.26469,-6.218109,435000
53.282134,-6.137335,97925
53.385327,-6.415772,301000
53.329251,-6.30237,220000
53.253062,-6.116764,168000
51.886498,-8.484966,275000
53.520709,-6.16159,137000
53.292487,-6.210334,580000
53.309626,-6.341906,100000
53.392748,-6.260139,350000
53.337788,-6.294914,127500
53.27368,-6.245914,295000
53.402536,-6.299347,147500
53.320752,-6.417296,134075
53.336099,-6.271079,200000
53.40538,-6.197817,160000
53.280413,-6.472175,246000
53.33799,-6.30746,130000
53.278792,-6.292802,425000
53.392998,-6.211519,100000
53.374571,-6.384995,291000
53.264687,-6.2377,640000
53.460265,-6.247441,241000
53.346751,-6.264907,520000
53.375358,-6.174249,210000
53.306075,-6.306447,185500
53.402221,-6.154561,177685
53.200932,-6.103955,350000
53.278562,-6.106173,13970
53.348548,-6.379974,250000
53.45416,-6.228756,445000
53.277894,-6.469413,311806
53.311295,-6.301085,770000
53.372525,-6.340322,400000
53.429255,-6.134156,187500
53.275404,-6.337676,300000
53.349451,-6.453954,105726
53.39732,-6.241993,265000
53.283528,-6.406819,175000
53.395354,-6.21274,152074
53.280738,-6.287672,245000
53.334885,-6.278199,300000
53.283222,-6.289072,305000
53.315711,-6.247215,380000
53.398002,-6.132704,372500
53.302977,-6.195143,215578
53.413634,-6.237654,300000
53.297313,-6.28732,320000
53.20259,-6.113465,112000
53.23703,-6.222783,294250
53.867028,-7.2272,164757
53.300356,-6.31405,211000
53.380236,-6.394097,216000
53.392847,-6.161136,158590
53.342932,-6.269412,240000
53.384913,-6.414268,290000
53.375121,-6.192887,110000
53.26809,-6.150496,390000
53.304379,-6.293654,50000
53.295661,-6.137756,130000
53.339301,-6.265726,211001
53.236475,-6.112974,610000
53.304498,-6.203447,220000
53.280056,-6.141307,241000
53.289241,-6.143315,200000
53.577648,-6.119021,255000
53.336953,-6.291918,208250
53.277366,-6.236987,148760
53.395451,-6.425417,237000
53.339798,-6.324822,178500
53.330696,-6.312327,275000
53.316051,-6.324244,322500
53.27465,-6.329641,397500
53.422081,-6.471436,340000
53.392769,-6.281915,305000
53.873747,-7.170465,275000
53.296763,-6.265952,465000
53.287067,-6.176641,160000
53.271765,-6.166632,175000
53.365787,-6.22768,355000
51.887995,-8.491404,130000
53.707904,-6.329696,160000
53.235957,-6.193783,149500
53.42352,-6.471125,395000
53.342657,-6.249266,225000
53.228493,-6.138558,396476
53.382402,-6.280769,220000
53.321564,-6.253236,646000
53.392206,-6.288667,200000
53.339655,-6.23459,165000
53.294338,-6.490989,220265
53.302834,-6.194915,222500
53.350616,-6.272012,175000
53.37552,-6.163896,265000
53.297243,-6.248958,470000
53.392944,-6.367,270000
53.39954,-6.140749,379000
53.576206,-6.113489,330995
52.279329,-8.276832,205666
53.361515,-6.307071,72000
53.299463,-6.20123,480000
53.274826,-6.260842,211453
53.27035,-6.335109,298000
53.38128,-6.367214,450000
53.278716,-6.44589,202643
53.389278,-6.301653,232834
53.460431,-6.254104,265000
53.24838,-6.133074,305000
53.296868,-6.233188,70000
53.248614,-6.140122,400000
53.28193,-6.13486,497500
53.390958,-6.231302,345000
53.299297,-6.23503,557500
53.327687,-6.274482,79646
53.31558,-6.246787,270000
53.829576,-7.152126,62000
53.328739,-6.232938,270000
53.371745,-6.312684,267000
53.384936,-6.273951,295000
53.393191,-6.163191,171806
53.316786,-6.219171,193333
53.490229,-6.158465,176211
53.270424,-6.112899,149779
53.330724,-6.273589,355000
53.348341,-6.459783,231388
53.384147,-6.221326,220000
53.414227,-6.479861,222466
53.285353,-6.323306,573000
53.390692,-6.194971,330000
53.319644,-6.301588,200000
53.288716,-6.178353,355000
53.428213,-7.779248,192500
53.405899,-6.292281,245000
53.293745,-6.343098,6010195
