@relation statten-island-averages

@attribute 40.574882 numeric
@attribute -74.086237 numeric
@attribute 211244 numeric

@data
40.573281,-74.124251,540000
40.608462,-74.082645,255000
40.616685,-74.129976,440000
40.538685,-74.143878,345050
40.640051,-74.074196,639466
40.509463,-74.223783,565000
40.735789,-74.003104,510000
40.537618,-74.212311,532000
40.563049,-74.177913,375000
40.71339,-73.996111,440900
40.538637,-74.182778,550000
40.568177,-74.092823,302500
40.610961,-74.160538,426600
40.63888,-74.111653,237500
40.532725,-74.150741,525000
40.562549,-74.191148,3700000
40.551152,-74.185667,295000
40.578156,-74.128631,900000
40.585177,-74.161268,238500
40.547498,-74.13946,370000
40.633479,-74.137321,335000
40.722395,-73.997591,555000
40.555352,-74.153953,1000
40.576902,-74.082828,605000
40.629505,-74.164666,220000
40.55388,-74.117704,410150
40.624698,-74.149293,250000
40.771415,-73.98322,336000
40.557627,-74.161315,10
40.545722,-74.152584,435000
40.84229,-73.942454,312000
40.682339,-73.956893,235000
40.601325,-74.088202,382000
40.563058,-74.186909,268000
40.593922,-74.089057,325000
40.546195,-74.148446,491000
40.637202,-74.170389,112554
40.603701,-74.164972,500000
40.615414,-74.068991,282520
40.595072,-74.158107,385000
40.557643,-74.171497,200000
40.54205,-74.147233,10
40.603503,-74.129647,436020
40.622726,-74.166291,245140
40.528793,-74.167809,709000
40.575233,-74.084769,290235
40.631528,-74.165578,281944
40.556495,-74.131213,375000
40.634787,-74.13795,240000
40.612808,-74.130466,800000
40.521142,-74.209829,375000
40.614349,-74.13087,252066
40.543713,-74.158061,419000
40.561964,-74.131302,275000
40.782883,-73.780145,660000
40.574846,-74.127957,490000
40.556529,-74.113688,223740
40.569635,-74.095687,496860
40.592105,-74.152347,460809
40.624165,-74.15157,180000
40.561885,-74.184518,287500
40.552558,-74.139588,418000
40.56956,-74.150501,342000
40.605911,-74.12536,365000
40.548476,-74.163916,441000
40.545054,-74.155883,645000
40.581146,-74.088772,290000
40.529771,-74.159609,410000
40.539808,-74.203146,372000
40.594792,-74.100862,10
40.539051,-74.174139,895041
40.62573,-74.15131,315000
40.604393,-74.117543,320000
40.613725,-74.164397,390000
40.528391,-74.211551,1100000
40.614916,-74.130617,432500
40.641028,-74.10819,145000
40.548777,-74.185459,449000
40.54421,-74.177044,455000
40.623878,-74.16058,260000
40.560406,-74.106256,470000
40.523252,-74.201685,425000
40.547077,-74.165254,690000
40.555909,-74.162244,409000
40.527915,-74.161539,745000
40.590153,-74.092578,449000
40.545525,-74.141927,405372
40.633988,-74.138407,275000
40.584271,-74.09754,130000
40.728183,-74.008704,610000
40.587393,-74.148101,525226
40.554985,-74.157774,412000
40.634459,-74.153471,405600
40.637364,-74.138805,252500
40.586495,-74.09785,435000
40.572777,-74.096715,75500
40.588345,-74.162814,285000
40.602836,-74.06934,195000
40.610941,-74.158236,250000
40.608103,-74.083652,210000
40.554283,-74.165201,600000
40.558055,-74.197179,355000
40.556705,-74.16156,175500
40.555057,-74.164098,538000
40.558291,-74.161539,320000
40.638118,-74.073964,285000
40.673054,-73.907078,615000
40.538617,-74.160717,469000
40.553043,-74.141723,460000
40.542861,-74.154266,747500
40.556026,-74.169005,410000
40.527142,-74.20855,300000
40.5355,-74.173336,615000
40.62004,-74.167631,360000
40.521216,-74.183682,850000
40.574843,-74.097167,190000
40.539687,-74.196246,778961
40.628578,-74.159201,93333
40.581067,-74.161044,190000
40.596324,-74.087909,850000
40.599063,-74.079043,212500
40.637976,-74.13773,270000
40.624625,-74.090505,550000
40.553347,-74.134898,420000
40.627266,-74.139026,250000
40.540442,-74.172999,285000
40.628833,-74.085928,669500
40.552367,-74.201445,295000
40.54808,-74.154126,570000
40.568101,-74.141929,730000
40.642167,-74.11005,285000
40.629495,-74.164257,275000
40.55092,-74.194985,429500
40.639989,-74.090904,345000
40.612536,-74.16568,10
40.539218,-74.199868,175000
40.595371,-74.163856,500000
40.619084,-74.087156,245000
40.580419,-74.103892,161500
40.696418,-73.918209,411500
40.552874,-74.1518,565000
40.546633,-74.154075,575000
40.559832,-74.185872,294000
40.553163,-74.160852,470000
40.585856,-74.095758,480000
40.560826,-74.133585,310000
40.56004,-74.18383,210000
40.5767,-74.140875,915000
40.643287,-74.094922,395000
40.556605,-74.158981,359000
40.572583,-74.129884,400000
40.589044,-74.092363,360000
40.619608,-74.154527,170000
40.631567,-74.138741,2700000
40.619383,-74.082147,153114
40.60305,-74.096623,300000
40.562135,-74.181537,528471
40.559041,-74.144544,467000
40.556253,-74.135704,400000
40.625998,-74.126739,518000
40.553619,-74.200569,225000
40.595241,-74.103034,595000
40.556354,-74.168179,403500
40.592779,-74.159834,142000
40.558942,-74.151751,220000
40.599474,-74.127917,230000
40.527007,-74.174472,840000
40.601488,-74.086432,430000
40.605376,-74.122155,432000
40.583539,-74.091263,390000
40.558093,-74.196366,500
40.55856,-74.153877,234310
40.539927,-74.201761,424300
40.534097,-74.200813,213850
40.562694,-74.147912,223600
40.579916,-74.110172,399000
40.628757,-74.148371,340000
40.636327,-74.085515,240123
40.533795,-74.152151,469989
40.618249,-74.123906,485000
40.566006,-74.127881,375000
40.527453,-74.200955,375000
40.547253,-74.139623,450000
40.617498,-74.083049,165556
40.571383,-74.094719,260000
40.548822,-74.16593,415000
40.604386,-74.089859,464019
40.566399,-74.135882,434000
40.5497,-74.172538,545000
40.57716,-74.083117,528000
40.641294,-74.088634,10
40.559403,-74.157712,415000
40.548498,-74.197262,347500
40.571388,-74.138853,580000
40.57814,-74.080448,324110
40.580347,-74.098293,375000
40.625378,-74.108104,540000
40.514474,-74.201543,320000
40.632505,-74.133936,270000
40.561464,-74.112228,250000
40.539643,-74.195357,376900
40.617227,-74.122822,489000
40.632766,-74.137551,750000
40.730478,-73.958712,542500
40.528396,-74.164952,635000
40.538033,-74.213201,478201
40.806231,-73.927902,285650
40.551361,-74.197474,212505
40.557542,-74.140467,335000
40.572546,-74.141442,601000
40.583089,-74.092027,520000
40.60343,-74.086724,460000
40.640524,-74.080571,280000
40.618526,-74.086748,245000
40.551656,-74.167155,748413
40.56555,-74.153227,735000
40.558921,-74.114738,329600
40.558497,-74.161372,435000
40.58169,-74.155882,240000
40.626363,-74.142469,477500
40.536055,-74.194477,600000
40.550993,-74.147241,267000
40.630618,-74.149992,175000
40.594481,-74.093487,393000
40.560839,-74.181826,305000
40.561982,-74.181496,528471
40.558799,-74.161711,480000
40.551717,-74.140858,515000
40.582134,-74.104509,400000
40.680196,-73.888949,335000
40.558149,-74.164752,464000
40.557683,-74.160176,246666
40.561895,-74.127637,380000
40.610332,-74.088895,579000
40.560846,-74.102311,40000
40.547994,-74.156652,185000
40.555142,-74.147859,395000
40.565282,-74.129615,400000
40.551076,-74.148417,565000
40.575656,-74.095892,404586
40.599786,-74.06876,555000
40.560088,-74.152231,255000
40.647916,-74.085271,105250
40.534651,-74.153061,615000
40.549768,-74.146555,16000
40.579076,-74.158579,271000
40.57892,-74.105424,419000
40.545109,-74.155366,572500
40.644276,-74.10834,350000
40.729929,-73.987211,450000
40.601879,-74.079471,790000
40.543932,-74.153119,228720
40.514744,-74.202378,460000
40.599959,-74.12356,540000
40.582029,-74.087685,620000
40.615329,-74.114824,720400
40.618242,-74.166597,370000
40.638367,-74.087253,705000
40.579442,-74.112552,660000
40.557782,-74.139829,350000
40.626832,-74.147458,300000
40.637499,-74.082278,312500
40.616425,-74.085879,275000
40.605457,-74.120586,370000
40.519229,-74.200433,977520
40.555066,-74.198418,342500
40.58641,-74.164351,420000
40.564774,-74.153615,10
40.513178,-74.205328,860421
40.555377,-74.174064,475000
40.578866,-74.080173,500930
40.715328,-73.846831,400000
40.627728,-74.150755,415740
40.640923,-74.10865,227500
40.577759,-74.104668,385000
40.559116,-74.114633,430000
40.597393,-74.093975,530000
40.635686,-74.165797,167310
40.731176,-74.004167,915000
40.633708,-74.151644,240000
40.634919,-74.089739,456556
40.614615,-74.066863,335000
40.632714,-74.154073,335000
40.631324,-74.140047,385320
40.552217,-74.199741,243000
40.559846,-74.149088,222500
40.614011,-74.120257,350000
40.590557,-74.095745,175000
40.539232,-74.14818,867500
40.563077,-74.185092,255000
40.574668,-74.112393,240000
40.580048,-74.166492,10
40.542648,-74.147918,390000
40.624082,-74.158569,368058
40.617521,-74.168102,370000
40.574446,-74.100372,519307
40.631259,-74.153205,395359
40.579816,-74.084824,344760
40.530862,-74.194973,495000
40.57045,-74.091973,300000
40.578661,-74.079428,323004
40.63674,-74.15191,10
40.637979,-74.084443,415000
40.533591,-74.16743,999999
40.555532,-74.140144,359500
40.564068,-74.108471,418500
40.576133,-74.085054,384261
40.556241,-74.198206,324000
40.58245,-74.094486,350000
40.635708,-74.154148,228635
40.576474,-74.08501,484000
40.553324,-74.145836,405000
40.550395,-74.139972,610000
40.611361,-74.128766,510000
40.619115,-74.094159,115000
40.597694,-74.066757,830000
40.56684,-74.135629,570000
40.54714,-74.138417,318000
40.562836,-74.138767,357925
40.601398,-74.122169,440000
40.582191,-74.161729,120000
40.631431,-74.133999,370000
40.611187,-74.094135,149500
40.542469,-74.195347,521250
40.572074,-74.113923,585000
40.573593,-74.099281,549855
40.520208,-74.196653,490000
40.604134,-74.116644,850000
40.545027,-74.178017,700000
40.560422,-74.12204,470000
40.60544,-74.128781,353956
40.627107,-74.111242,549000
40.580138,-74.162718,220000
40.56324,-74.141727,300000
40.548773,-74.154054,725000
40.602106,-74.085184,363900
40.644554,-74.094515,225000
40.562433,-74.147639,310000
40.613369,-74.089194,519070
40.5287,-74.16516,825000
40.569169,-74.138231,412000
40.590085,-74.155961,430000
40.841475,-73.880729,640000
40.556183,-74.160104,380000
40.62669,-74.144125,307500
40.558033,-74.167971,65000
40.551521,-74.197065,100
40.564998,-74.183999,280000
40.519983,-74.195138,835000
40.534187,-74.186706,410000
40.584962,-74.096677,155000
40.579491,-74.094867,405000
40.588037,-74.152323,453500
40.563365,-74.187076,269000
40.525731,-74.210171,287500
40.579688,-74.087217,380000
40.612201,-74.123122,465000
40.607416,-74.081065,235000
40.560048,-74.185924,265000
40.61066,-74.130806,456300
40.628976,-74.152292,627162
40.523689,-74.180849,389603
40.617591,-74.069103,385000
40.605307,-74.130569,390000
40.535407,-74.150337,360000
40.543195,-74.195434,600000
40.545514,-74.154731,385000
40.553761,-74.135575,325000
40.622341,-74.164386,225000
40.599168,-74.127555,430000
40.606421,-74.115012,775000
40.58201,-74.100536,499999
40.609461,-74.064933,430000
40.557111,-74.197265,380000
40.725676,-73.980721,650000
40.537933,-74.179915,778961
40.538504,-74.147444,521344
40.54967,-74.19866,10
40.537261,-74.146622,345000
40.551727,-74.186153,325000
40.553355,-74.159147,496000
40.641466,-74.094242,341250
40.520276,-74.208973,720000
40.58692,-74.098326,355000
40.631321,-74.132491,392500
40.541307,-74.150135,400000
40.559625,-74.161646,443000
40.633286,-74.135411,200000
40.569869,-74.123985,420000
40.587585,-74.097435,375000
40.59963,-74.116666,650000
40.546498,-74.138843,355000
40.578799,-74.079307,460646
40.559168,-74.178016,357500
40.553411,-74.154273,377000
40.618557,-74.094854,120000
40.575641,-74.106034,810000
40.636401,-74.162144,105000
40.608066,-74.123308,335274
40.547296,-74.164392,322500
40.614542,-74.119335,475000
40.561076,-74.102771,162855
40.556625,-74.113159,360000
40.565687,-74.133419,438000
40.577615,-74.104181,382500
40.525168,-74.206202,620000
40.578998,-74.086988,445228
40.633757,-74.130189,211000
40.62814,-74.115186,366000
40.599015,-74.130459,10
40.562157,-74.186721,255000
40.59086,-74.153375,462000
40.602571,-74.128356,445000
40.574815,-74.110458,455888
40.547558,-74.197332,309500
40.606035,-74.08743,400000
40.684483,-73.967837,315000
40.563984,-74.138705,515000
40.554636,-74.201442,235000
40.638524,-74.137594,70000
40.639272,-74.136486,174950
40.592638,-74.091326,794235
40.61127,-74.188424,350000
40.538525,-74.160632,410000
40.603871,-74.120139,565128
40.515672,-74.20794,930000
40.60029,-74.090019,730000
40.523529,-74.22244,890968
40.580444,-74.106474,124000
40.630418,-74.131305,339000
40.596373,-74.091962,560000
40.771096,-73.983448,405000
40.520848,-74.213718,499990
40.536963,-74.18435,815000
40.616317,-74.091032,433000
40.564348,-74.154877,272500
40.577741,-74.162959,199000
40.644351,-74.09057,350000
40.577112,-74.081235,334474
40.579453,-74.113201,587250
40.579164,-74.078968,224614
40.631514,-74.139602,395358
40.556349,-74.155986,450000
40.599455,-74.073922,611000
40.635619,-74.160525,136890
40.546289,-74.198422,336000
40.597051,-74.165636,606000
40.557896,-74.159067,330000
40.601472,-74.086496,465000
40.536908,-74.165409,550000
40.560424,-74.181158,265000
40.548876,-74.197351,392987
40.55915,-74.166252,452500
40.547725,-74.18673,906242
40.573955,-74.102123,415000
40.578637,-74.104904,429000
40.554334,-74.1949,255000
40.552932,-74.160792,467500
40.707811,-74.006812,250000
40.544496,-74.150108,380000
40.560129,-74.158032,343855
40.556154,-74.117767,519307
40.541708,-74.157523,368000
40.59019,-74.095801,199000
40.576627,-74.131158,325500
40.556236,-74.138203,105000
40.569934,-74.151219,292000
40.601307,-74.08644,470000
40.556446,-74.197461,340000
40.574056,-74.102121,370000
40.609184,-74.116951,375000
40.543708,-74.142865,372500
40.590984,-73.928768,1035000
40.551987,-74.200746,290000
40.607849,-74.125884,350000
40.527919,-74.188126,870000
40.556517,-74.162722,152500
40.57279,-74.095094,438000
40.619194,-74.095504,76250
40.558791,-74.108,382000
40.538222,-74.16361,10
40.560668,-74.154872,332500
40.548942,-74.197118,325000
40.711188,-74.00825,160000
40.608073,-74.090583,230000
40.547354,-74.148208,462500
40.595207,-74.1613,243750
40.573719,-74.094738,125000
40.547676,-74.197981,396910
40.625367,-74.144544,785000
40.55329,-74.137424,428900
40.551272,-74.163096,384000
40.527767,-74.183161,425000
40.600092,-74.082991,470000
40.556347,-74.161722,197500
40.526806,-74.164896,847500
40.640116,-74.106951,10
40.538222,-74.156029,420000
40.564794,-74.11588,10
40.621468,-74.150544,181800
40.583318,-74.126611,560000
40.542547,-74.155777,450000
40.604497,-74.160569,430000
40.624489,-74.085247,246500
40.58256,-74.084371,2222400
40.576276,-74.105153,352500
40.543515,-74.142444,360000
40.614912,-74.12507,355000
40.549851,-74.140683,615000
40.540401,-74.151304,370000
40.538835,-74.155921,440000
40.534704,-74.161906,107000
40.620114,-74.109831,111666
40.603959,-74.12772,325000
40.558941,-74.197211,350000
40.516036,-74.20793,999999
40.562343,-74.182728,589566
40.565546,-74.13763,435000
40.550536,-74.14622,691391
40.630328,-74.130576,265000
40.560089,-74.149714,775000
40.556554,-74.114335,256500
40.614558,-74.160591,433500
40.561575,-74.102577,410000
40.526299,-74.166528,675000
40.588014,-74.162308,170000
40.631633,-74.155599,203011
40.538596,-74.178423,445000
40.540594,-74.145294,532500
40.585959,-74.106798,150000
40.641943,-74.077077,9500000
40.555238,-74.150863,345000
40.605936,-74.125638,370000
40.558095,-74.19722,386300
40.537916,-74.204544,930000
40.547747,-74.156063,299306
40.539491,-74.200568,10
40.558748,-74.162833,380000
40.5646,-74.153299,464000
40.637688,-74.166499,280000
40.68258,-74.006595,155125
40.680467,-73.843727,850000
40.578422,-74.080487,288956
40.520055,-74.197013,470000
40.559647,-74.161472,386500
40.619641,-74.085452,80000
40.569861,-74.133565,525000
40.582298,-74.089848,610000
40.571075,-74.129764,333000
40.573493,-74.089864,345000
40.635729,-74.166463,700000
40.637137,-74.133135,230000
40.554608,-74.118098,481426
40.634587,-74.1687,90000
40.643064,-73.915217,840000
40.621182,-74.112096,370000
40.629507,-74.164767,237000
40.554588,-74.202423,337900
40.740775,-73.98418,355000
40.627565,-74.150302,315000
40.527961,-74.167655,950000
40.586486,-74.098166,175000
40.54146,-74.154016,615000
40.559124,-74.108484,213000
40.534857,-74.184137,414000
40.635749,-74.091188,365052
40.54164,-74.145215,748413
40.579733,-74.078905,75000
40.567799,-74.120523,170000
40.56135,-74.178831,490000
40.580392,-74.111064,240000
40.578651,-74.079761,345000
40.634284,-74.151149,207000
40.599494,-74.125063,575000
40.60119,-74.122153,477500
40.58109,-74.155327,340000
40.541225,-74.175887,405000
40.634689,-74.137543,364935
40.605974,-74.124005,425000
40.55011,-74.146163,888932
40.614611,-74.167964,340000
40.620337,-74.124658,425000
40.561869,-74.183868,304000
40.575248,-74.135107,338000
40.530783,-74.204563,622500
40.580634,-74.156843,450000
40.538488,-74.212904,507000
40.806235,-73.9279,385000
40.601177,-74.075833,560000
40.584486,-74.097386,129000
40.805912,-73.883262,355000
40.535878,-74.151672,1004493
40.515834,-74.211633,455000
40.59878,-74.072633,577800
40.570759,-74.135065,650000
40.554403,-74.180861,350000
40.586973,-74.156244,580000
40.625402,-74.111482,560500
40.629906,-74.143675,300000
40.553219,-74.14131,327840
40.538831,-74.198583,80000
40.592623,-74.090482,420000
40.562413,-74.108817,240000
40.5531,-74.141831,460000
40.618451,-74.156346,220000
40.52817,-74.197408,325000
40.540126,-74.202008,455000
40.538605,-74.153006,387500
40.611176,-74.074146,417000
40.637466,-74.137474,196112
40.548769,-74.192348,665000
40.565478,-74.118453,660000
40.581048,-74.101491,675000
40.588597,-74.091637,608000
40.631298,-74.151581,275808
40.566701,-74.136816,735000
40.527246,-74.199621,560000
40.583682,-74.100905,388000
40.614972,-74.07919,241451
40.538744,-74.171959,379000
40.550729,-74.192878,355000
40.564241,-74.148753,535000
40.603476,-74.086686,459900
40.556597,-74.196361,365000
40.546672,-74.165156,524000
40.682466,-73.957023,405000
40.602932,-74.085946,475000
40.54365,-74.150596,620000
40.580175,-74.110659,337500
40.609439,-74.12525,253000
40.585134,-74.096945,117000
40.556839,-74.11481,455000
40.552906,-74.134643,545000
40.727437,-73.960595,170000
40.684007,-73.942587,340000
40.63327,-74.153911,362000
40.562812,-74.184584,288000
40.542483,-74.180554,768778
40.526421,-74.188545,580000
40.559776,-74.156515,450000
40.513346,-74.195519,285600
40.562003,-74.156914,304000
40.626986,-74.143582,285000
40.613948,-74.077776,72500
40.633178,-74.142566,250000
40.542419,-74.180608,768778
40.702768,-73.942104,560000
40.559525,-74.179541,466500
40.599476,-74.128766,440000
40.579759,-74.079471,206707
40.541397,-74.164315,460000
40.633897,-74.140179,325000
40.551697,-74.165887,960000
40.736628,-73.987133,345000
40.806211,-73.927916,432000
40.56164,-74.176614,500
40.604563,-74.120045,496860
40.596519,-74.101942,700000
40.522698,-74.219935,992500
40.613617,-74.165689,510000
40.61187,-74.066584,494832
40.637716,-74.087362,650000
40.561519,-74.10659,322000
40.546458,-74.141466,220000
40.54259,-74.153571,415000
40.61038,-74.083675,165000
40.601165,-74.123648,605000
40.554307,-74.200566,340000
40.546337,-74.151135,460000
40.562847,-74.185276,248476
40.636964,-74.086175,650000
40.569461,-74.137846,825000
40.596764,-74.100582,825000
40.575611,-74.132467,1200000
40.587459,-74.159913,400000
40.634355,-74.159952,360000
40.540838,-74.159128,340000
40.547461,-74.197669,316000
40.612451,-74.123716,324480
