@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.721654,-74.010106,9250000
40.728241,-73.983733,5950000
40.714356,-73.99088,1239993
40.723768,-73.999597,7830803
40.739332,-73.987599,2433333
40.749328,-73.980047,2200000
40.718117,-74.003987,2875000
40.721358,-74.005621,3808333
40.731057,-73.982519,662333
40.738324,-74.005009,413333
40.735539,-74.008893,459776
40.737895,-73.991295,3237500
40.729411,-74.001169,790000
40.70378,-74.007718,197500000
40.749801,-73.980551,13440000
40.707491,-74.011639,585000000
40.721518,-73.994034,1975000
40.734632,-74.007071,495000
40.736675,-73.992713,5375000
40.71254,-73.978283,818750
40.712905,-73.989341,4100000
40.749315,-74.005997,7750000
40.731959,-73.996228,2534000
40.73102,-73.987307,6500000
40.744676,-73.994482,6900000
40.736073,-74.00561,751349
40.725887,-73.999338,50500000
40.743037,-73.990592,6000000
40.740433,-73.998305,57000000
40.73107,-73.982425,633333
40.745102,-73.993388,3840714
40.728563,-74.003444,686333
40.731736,-74.002676,43000
40.721839,-74.001669,10794692
40.725717,-74.001728,475000
40.729852,-73.982575,170000
40.706084,-74.011731,1603071
40.744016,-73.996936,9500000
40.747337,-73.984373,36000000
40.730539,-73.988049,675000
40.743342,-73.989948,103800000
40.822511,-73.809074,3800000
40.713697,-73.98936,590000
40.716058,-74.005142,2250000
40.750488,-73.986053,63338493
40.746368,-73.986857,13600000
40.730652,-73.994024,2475000
40.723685,-73.996041,3000000
40.743614,-73.993776,11300000
40.732411,-73.99249,1700000
40.71498,-73.985022,788075
40.72271,-73.989365,3550000
40.721741,-73.988103,10500000
40.739285,-73.999816,899000
40.740056,-73.999723,1250000
40.720826,-73.978307,414250
40.73395,-74.001811,2068500
40.729023,-73.991244,7926666
40.722204,-73.987867,8800000
40.733519,-74.000787,9650000
40.71423,-74.00684,3087500
40.70514,-74.007995,1385078
40.72682,-73.996201,1957428
40.740546,-74.000885,6200000
40.72641,-73.984369,21900000
40.731226,-74.003667,3300000
40.722303,-74.008598,6258333
40.741227,-73.998774,15545500
40.729019,-73.980751,599000
40.708235,-74.00119,7200000
40.726732,-73.994629,6251000
40.744849,-74.000821,930000
40.719217,-73.994787,21125000
40.748676,-73.981986,1147500
40.60647,-73.819363,1240000
40.732893,-73.989766,2073000
40.742316,-74.001421,339250
40.735043,-74.002216,985000
40.743594,-73.987578,3402499
40.737714,-74.004101,9350000
40.722532,-74.00922,5537500
40.727002,-73.986086,5500000
40.723877,-73.977876,295000
40.734635,-74.007071,2000000
40.744995,-74.002862,4100000
40.723717,-73.977511,2520000
40.723918,-73.989366,485000
40.722315,-74.002431,4350000
40.717824,-73.991991,6000000
40.714104,-73.977832,585916
40.719074,-73.995292,25000000
40.725731,-73.994994,4125000
40.722599,-74.008886,3200000
40.729218,-74.004621,8125000
40.726129,-73.996878,56000000
40.733092,-73.994443,1222500
40.74627,-74.007162,20213107
40.714478,-74.009606,50000000
40.743617,-73.9979,500000
40.717343,-74.015981,2357028
40.733731,-73.99747,1401000
40.722345,-74.001769,6000000
40.715675,-73.989884,330000
40.717297,-74.010245,6300000
40.719251,-74.000385,9600000
40.743999,-73.998093,770000
40.746757,-73.995663,8500000
40.733852,-74.007416,2260000
40.722573,-73.980808,340000
40.741765,-73.998173,932600
40.746945,-74.005696,11502000
40.73528,-74.001267,1179555
40.743193,-73.990838,92500000
40.744512,-74.002391,704535
40.709166,-74.005997,5800000
40.705276,-74.00525,470000000
40.741015,-73.997221,2133854
40.74464,-74.003357,7425000
40.740772,-73.987705,572500
40.738368,-74.00531,6600000
40.734105,-73.996502,21000000
40.704513,-74.010754,1245000
40.707883,-74.009455,1016550
40.724603,-73.988147,385000
40.748251,-74.004758,2850000
40.745691,-73.989116,100000000
40.743812,-73.984862,2925000
40.707313,-74.012587,28100695
40.724107,-73.99571,36250000
40.750063,-73.997549,1100000
40.793612,-73.822204,999900
40.738247,-74.002943,26000000
40.720479,-74.001549,3910000
40.722262,-74.010063,1402050
40.727383,-73.992445,2325000
40.709694,-74.007084,1000
40.733351,-73.991953,3337500
40.731803,-73.993955,1259752
40.753028,-73.998028,69600000
40.733232,-73.993817,10100000
40.731718,-73.98696,951000
40.731635,-74.004747,10
40.732778,-73.99348,739963
40.733994,-74.005687,9450000
40.744338,-74.002332,3200000
40.73185,-73.99333,1950000
40.73482,-74.004659,960000
40.723058,-74.002887,18750000
40.746407,-73.993344,82500000
40.726375,-73.979983,1
40.718955,-73.990896,333200
40.732157,-73.999667,8250000
40.738666,-73.994571,5500000
40.681934,-73.976699,699000
40.748237,-73.996854,104978
40.726203,-73.99911,5828333
40.749501,-73.98428,727000
40.730721,-73.984912,765333
40.731632,-73.984025,520000
40.74412,-73.994985,11995000
40.733426,-74.005342,10500000
40.724401,-73.980205,35000
40.735579,-73.997353,9725000
40.736045,-73.998102,810250
40.716137,-74.007661,2935000
40.745555,-73.986218,35591765
40.730385,-74.001485,422808
40.730969,-73.987587,8550000
40.734812,-74.006728,862500
40.722824,-73.98509,425000
40.749454,-73.982611,1572000
40.751445,-73.984206,2100000
40.7465,-73.998651,80107
40.726026,-73.988616,1031000
40.751033,-74.005237,36725000
40.725767,-73.977968,1373501
40.710023,-74.016845,497650
40.66298,-73.75397,7700000
40.745085,-74.004852,1317300
40.719112,-73.984513,10000000
40.71665,-73.986335,7070000
40.72238,-74.010724,4375000
40.713886,-73.979004,508333
40.73714,-74.007042,2650000
40.742889,-74.00164,502571
40.734465,-74.009361,3000000
40.718938,-74.01015,1988000
40.73467,-74.00965,4600000
40.744221,-73.987291,2089000
40.728938,-73.999558,663586
40.725459,-74.005488,908333
40.720835,-73.993471,2625000
40.719811,-73.997713,5500000
40.735269,-73.996264,4500000
40.740479,-73.997042,5025000
40.717925,-73.98494,4000000
40.718273,-73.997141,5400000
40.740332,-73.99757,3120166
40.718474,-74.009523,5928908
40.718787,-73.991501,890000
40.721261,-73.984247,15200000
40.752359,-73.989319,182000000
40.732121,-73.99688,1726570
40.706965,-74.016955,1385000
40.729866,-74.003379,1460000
40.722865,-74.003053,9907000
40.72235,-73.996625,15500000
40.737065,-73.994607,1716000
40.72318,-74.000693,11800000
40.725462,-74.00725,7816462
40.745157,-74.007033,205000000
40.733715,-73.998212,1900000
40.722612,-73.98729,17375000
40.747375,-73.996036,1280000
40.746811,-74.002797,1825000
40.731044,-74.006205,675000
40.743578,-74.000733,4900000
40.724733,-73.999856,5410000
40.743165,-73.995727,594750
40.730067,-73.986069,2200000
40.729181,-73.990163,999950
40.710286,-74.005994,20500000
40.752739,-73.983541,515775
40.739573,-73.997357,1300000
40.711294,-74.006218,1725000
40.722085,-74.006894,5179500
40.735857,-74.007121,5950000
40.719553,-73.985758,951019
40.734103,-73.99834,1950000
40.739801,-73.99838,1188666
40.731271,-73.986091,1121880
40.720833,-74.002555,1795000
40.723238,-73.983038,6995000
40.735986,-74.009611,1066999
40.73255,-74.002241,472583
40.744347,-73.98708,1600000
40.729878,-74.010724,37215188
40.708,-74.000323,7100000
40.750837,-73.983329,620000
40.727279,-74.004467,6470000
40.754223,-73.994823,3937500
40.739145,-74.000247,3000000
40.710405,-74.008568,25000000
40.749144,-73.980911,1147500
40.718257,-73.988146,1
40.736124,-73.995514,564500
40.716665,-73.99037,6260000
40.714183,-74.008997,5500000
40.713623,-74.007049,1467500
40.721115,-73.985885,520000
40.718654,-74.002123,4300000
40.74539,-74.005084,332500
40.723769,-73.999816,68000000
40.728564,-73.995124,995473
40.724741,-73.983549,320000
40.735214,-74.009665,3550000
40.722563,-74.001714,4895000
40.680572,-73.980507,857500
40.734894,-74.000418,1850000
40.740877,-74.004443,3000000
40.74475,-73.994547,301000
40.732363,-73.987125,1594375
40.726919,-73.977295,18330000
40.748334,-73.98094,179000000
40.737738,-74.007039,33091
40.733641,-73.993239,13725000
40.749284,-73.982157,6191666
40.746717,-74.003302,301158
40.738596,-74.002846,1535000
40.728336,-73.994314,4000000
40.720925,-73.999206,17900000
40.742929,-73.994367,1085000
40.701761,-74.011393,2750000
40.708735,-74.013585,52850000
40.734578,-73.987496,695000
40.756076,-73.991534,16300615
40.739832,-73.988167,950000
40.722073,-74.002129,10500000
40.749988,-73.980067,670736
40.718893,-74.008847,48000000
40.742037,-73.996518,806250
40.704494,-74.010796,688000
40.733751,-73.993262,70000000
40.742844,-74.003332,9350000
40.74558,-74.007347,5285000
40.720814,-73.990738,400000
40.72528,-73.99882,9775000
40.725829,-73.993759,2650000
40.737105,-73.991551,2000000
40.676651,-74.003896,995000
40.736017,-74.009007,326300
40.712995,-73.996916,8800000
40.737893,-73.993444,6500000
40.743377,-74.007005,44400000
40.732252,-73.992941,3162000
40.746531,-73.991125,2395432
40.717176,-74.005143,2290000
40.731664,-73.984095,545000
40.751663,-73.981741,5611357
40.736587,-73.998531,1228500
32.496461,44.626701,4962500
40.737785,-74.006247,2510000
40.726576,-73.992796,3162500
40.74747,-73.985029,1726800
40.733452,-74.006469,1250000
40.726969,-74.000566,1555750
40.744667,-74.007349,870000000
40.741115,-73.992199,8350000
40.722765,-73.980742,385400
40.720763,-73.99601,13200000
40.734589,-74.006812,2186666
40.735653,-73.999613,1075000
40.745042,-73.983973,1137500
40.731447,-74.006172,832000
40.731732,-74.00298,225500
40.732536,-73.992764,754375
40.738283,-73.998285,3050000
40.740082,-73.987578,685000
40.732792,-73.991738,669757
40.718433,-74.008181,6750000
40.732067,-73.995007,1750000
40.738133,-73.993226,3690000
40.730332,-74.005552,12000000
40.739034,-73.992632,2101111
40.717898,-73.998377,6500000
40.728724,-73.993645,2800000
40.732891,-74.005881,6100000
40.751103,-74.004012,22100000
40.71396,-73.985807,9000000
40.720906,-73.989941,75000
40.743688,-73.986177,514000
40.729153,-74.001681,472000
40.715385,-73.986454,670583
40.741513,-73.994935,10
40.707204,-74.017595,1874444
40.743458,-73.988668,260000000
40.724486,-74.000681,6750000
40.716646,-73.989398,4000000
40.727264,-73.978594,1500000
40.735016,-74.008612,397800
40.736961,-74.004168,10
40.725619,-73.996036,2425000
40.715319,-73.996999,373200
40.720788,-73.987887,24000000
40.713458,-73.979244,676285
40.719726,-73.991703,1252875
40.747372,-73.982552,185000000
40.717555,-73.983622,742500
40.723528,-73.97706,800000
40.738037,-73.992942,28250000
40.722369,-73.977333,922500
40.727902,-73.999862,2055631
40.735942,-74.003641,11196250
40.730794,-74.004755,2500000
40.717803,-74.003043,776940
40.730689,-74.008259,2650000
40.742083,-73.997386,619975
40.745085,-74.003524,999367
40.738738,-73.997372,737172
40.741448,-73.994216,2648000
40.74061,-73.997321,2008000
40.737559,-74.009758,4505392
40.727789,-73.977645,92228571
40.713967,-73.985725,5000000
40.721216,-73.978953,410000
40.719114,-73.992155,2180000
40.748796,-73.999188,70455
40.74584,-74.00313,21750000
40.734182,-73.989841,610000
40.734589,-74.006538,847500
40.755981,-73.979431,2800000
40.721711,-73.982469,664500
40.742828,-73.997931,799000
40.727298,-74.003052,681550
40.719098,-74.003871,6150000
40.738941,-74.007427,21000000
40.712874,-73.999207,721166
40.725325,-73.979364,656666
40.73358,-73.993444,2470000
40.727999,-73.98764,739599
40.719061,-74.004351,8500000
40.736314,-74.001657,5780000
40.752967,-73.985954,835000
40.729825,-73.999772,6000000
40.73736,-74.007095,13600000
40.73591,-73.993351,999500
40.743624,-73.984203,3476493
40.738027,-73.996381,830000
40.735654,-73.996421,519975
40.73264,-73.988503,2996666
40.723555,-74.008954,4800000
40.738516,-74.007839,1179500
40.73004,-74.001542,650000
40.743454,-73.994883,1038937
40.733193,-73.995967,868759
40.732828,-73.987187,572500
40.722005,-74.002267,9150000
40.744753,-74.000586,645000
40.738082,-74.048671,450000
40.728062,-74.007204,2150000
40.735569,-74.004079,2762500
40.746912,-74.003032,2160000
40.739773,-74.004094,3575000
40.726323,-73.993024,10525000
40.730212,-73.983068,941250
40.720374,-73.983144,1133333
40.735294,-74.003609,689661
40.709985,-74.009434,195000000
40.707531,-74.002832,5250000
40.748234,-73.98232,955000
40.728944,-73.985259,1625000
40.732469,-74.004683,11250000
40.725364,-74.0016,2450000
40.755553,-73.993031,10817625
40.725421,-73.994806,3150000
40.734539,-73.997635,781750
40.723626,-73.985384,585000
40.711321,-73.98775,700000
40.72096,-73.987423,5250000
40.725001,-74.008272,3295087
40.738842,-73.990075,26500000
40.743807,-74.000458,570000
40.722272,-73.987838,42800000
40.740703,-73.989033,1511192
40.736267,-73.994693,1838333
40.71875,-74.005811,3466666
40.749306,-74.005976,7100000
40.739449,-73.987206,1169285
40.750066,-73.989931,1522000
40.749885,-73.989666,5769400
40.745853,-74.002343,8500000
40.731328,-74.003328,7250000
40.736426,-73.998993,9000000
40.734161,-74.004281,961000
40.737488,-73.990746,13250000
40.722735,-73.98435,936500
40.713252,-73.997428,1435341
40.724755,-73.993146,6500000
40.732823,-73.989147,1722853
40.73743,-73.988751,565000
40.73092,-74.005474,650000
40.716047,-74.010809,1077250
40.739826,-73.99283,4107636
40.734698,-74.007365,1162500
40.722425,-73.983411,3950000
40.719242,-73.99578,26000000
40.737589,-73.997862,6150000
40.727451,-73.980043,850000
40.747129,-74.004275,4887500
40.743241,-73.998249,1213124
40.755935,-73.996854,1300000
40.732868,-73.994725,215000
40.721968,-73.995929,937500
40.73891,-74.001233,878400
40.705723,-74.004423,100000000
40.74649,-74.001876,429000
40.726646,-74.001508,727000
40.740035,-73.995822,1912500
40.740328,-73.988157,6431318
40.738018,-74.048554,735000
40.732042,-73.98898,757666
40.740379,-74.000518,533250
40.718826,-74.003326,2950000
40.74505,-74.001293,477000
40.721821,-74.002189,5890000
40.735756,-73.996745,1755000
40.739386,-73.996995,41500000
40.747209,-74.001338,632500
40.706514,-74.018814,3530000
40.728882,-74.004616,5137500
40.716968,-74.00878,4860000
40.740551,-73.991793,7500000
40.744771,-73.988115,6298500
40.724526,-73.975675,10500000
40.721046,-74.0088,1950000
40.734974,-74.006634,475000
40.742603,-73.995492,1750618
40.719079,-74.008772,2300000
40.74095,-73.990549,4450000
40.734981,-73.996697,1305750
40.749334,-74.006323,8125000
40.720982,-74.00198,14750000
40.720935,-73.99269,15000000
40.719453,-73.984633,28000000
40.649123,-73.962045,5012999
40.730102,-73.991707,3050000
40.717173,-74.004194,21000000
40.728404,-73.986618,900000
40.73179,-73.991908,1823750
40.734768,-73.996187,3750000
40.740548,-74.002869,1500000
40.737361,-74.007269,723666
40.74473,-73.996467,72900000
40.715247,-73.999037,6700000
40.7386,-74.005047,8750000
40.732894,-73.98876,850000
40.7115,-74.006394,1791666
40.737725,-74.007596,1350000
40.70823,-74.014437,6193633
40.740004,-74.001241,1181666
40.73045,-73.993532,1649181
40.715346,-74.006413,2520000
40.793338,-73.805198,105000000
40.732218,-73.990142,1337500
40.720572,-73.984014,475000
40.746516,-73.987214,2650000
40.713207,-73.989813,4050000
40.732606,-73.993119,3250000
40.732334,-74.00511,610000
40.736551,-74.006369,722142
40.733953,-74.00358,9300000
40.720174,-73.996832,2439166
40.717038,-74.003521,2725000
40.739227,-73.992065,3150000
40.710185,-74.017679,954395
40.722282,-73.981993,500000
40.735904,-74.009388,1510000
40.721566,-73.998735,2378225
40.745975,-73.995549,810500
40.745304,-73.995484,2593033
40.732235,-73.996367,5317500
40.742914,-74.002838,10000000
40.730792,-73.990381,7400000
40.722901,-73.984136,31500000
40.731722,-74.00111,9775000
40.754633,-73.994668,3142500
40.725778,-73.999002,20000000
40.707977,-74.017349,520958
40.721438,-74.002689,5200000
40.748573,-73.999368,79180
40.745329,-73.999209,484833
40.725477,-73.984309,550000
40.721373,-73.984566,12850000
40.747076,-73.997749,95118
40.727888,-73.985458,18500000
40.737361,-73.995261,3400000
40.735496,-74.00699,10175000
40.74518,-74.004588,7732344
40.714765,-73.982175,629285
40.739107,-74.003623,2410000
40.733525,-73.991569,1217250
40.722881,-73.981018,8571429
40.725862,-74.009661,2866666
40.744812,-73.995577,2072500
40.721695,-74.004044,3458333
40.721764,-74.009486,7731708
40.718902,-73.992249,755000
40.719563,-74.008698,5000000
40.738164,-73.991555,2415000
40.73174,-74.004867,1260000
40.734172,-73.995955,12000000
40.730084,-74.001098,5676000
40.722285,-73.980582,49032
40.725867,-73.999969,2175000
40.725074,-73.983611,760000
40.73848,-74.006725,1320000
40.746665,-74.002409,1075666
40.716055,-73.997548,610000
40.792807,-73.795718,2252200
40.715932,-73.988251,804571
40.727342,-73.986045,8000000
40.734186,-74.004893,1369280
40.740249,-74.002467,517055
40.744489,-73.987805,22100000
40.708922,-74.007337,1723000
40.742947,-73.990243,5475000
40.745789,-74.00029,1715000
40.726611,-73.995576,1995000
40.724787,-73.976295,3050000
40.735229,-73.99501,500000
40.729822,-73.981709,13603448
40.742812,-73.989926,9500000
40.751448,-74.003851,1492615
40.731244,-73.992727,723183
40.740349,-73.988332,1058333
40.731249,-73.991077,1685392
40.73716,-74.006274,1395000
40.734875,-73.989225,1545642
40.733903,-74.008148,1637500
40.726891,-73.977501,2900000
40.74003,-74.0016,13000000
40.720421,-73.988446,7900000
40.74671,-74.000605,78358
40.731472,-73.985921,7875000
40.732768,-73.994489,18250000
40.736964,-73.70791,660000
40.743118,-73.986948,14580675
40.735233,-73.995916,3900000
40.719133,-73.991576,11000000
40.740512,-73.999938,600000
40.71535,-74.007008,2600000
40.754058,-73.99341,370094
40.749703,-73.998486,74481
40.733001,-74.000522,1044375
40.706703,-74.010962,1725119
40.717467,-74.000698,1015000
40.749785,-73.986204,49340000
40.748197,-74.003346,1461500
40.742597,-73.99451,3600000
40.720985,-73.999575,7990000
40.717723,-74.005555,4648750
40.733166,-73.995278,1299500
40.709912,-74.007559,6400000
40.737261,-73.993129,1896750
40.752664,-73.983333,82000000
40.737361,-74.008864,2937500
40.717763,-73.998003,5600000
40.737686,-74.006838,6500000
40.738452,-73.995521,1075000
40.723764,-73.978712,14550000
40.755979,-73.993242,22500000
40.734986,-74.000451,1081903
40.708173,-74.006122,999210
40.723857,-74.009686,10
40.722821,-74.001402,45000000
40.743853,-73.984874,3225000
40.731545,-74.006367,710000
44.76827,-74.940788,515000
40.747729,-73.993858,15250000
40.743659,-73.995318,766666
40.732821,-73.99273,4170493
40.733131,-74.006626,13500000
40.736034,-74.000639,7000000
40.709658,-74.006909,1950000
40.725869,-73.978806,1987500
40.744088,-73.994106,1501000
40.74307,-73.994089,4050000
40.732938,-74.005896,5300000
40.716593,-74.010593,1458333
40.729484,-73.99129,3042966
40.724682,-74.001016,21000000
40.734601,-74.00376,869000
40.746842,-73.991102,5000000
40.732805,-73.994136,1295000
40.745705,-73.992905,3800000
40.726516,-73.989541,6525000
40.602863,-73.963129,16000000
40.738453,-73.988609,3866666
40.715697,-74.016061,2287000
40.721675,-73.998489,15000000
40.716261,-73.999664,3712500
40.708992,-74.017348,577500
40.727923,-74.004919,1372333
40.713803,-74.012997,22000000
40.72646,-74.003309,1748750
40.732156,-73.994783,1441503
40.724466,-74.00016,1985000
40.724722,-74.00809,1657500
40.719153,-74.010087,2725000
40.732649,-73.987283,747000
40.714933,-74.008788,6900000
40.746326,-74.002369,1071504
40.723702,-73.987873,9650000
40.747015,-73.998181,82901
40.717606,-73.996879,4325000
40.722588,-74.010227,2775000
40.722586,-73.981519,340000
40.737991,-73.992148,1345000
40.713969,-74.01014,65694524
40.709563,-74.009921,151150000
40.729335,-74.004286,760000
40.727038,-74.00231,1530013
40.730802,-73.993929,630895
40.728562,-74.003517,935000
40.739713,-74.003947,3600000
40.719072,-74.00841,1125000
40.718627,-73.996364,764606
40.714049,-73.987468,3700000
40.712811,-73.994744,415000
40.732022,-73.986923,1
40.726432,-73.985018,7088908
40.729485,-73.992869,17000000
40.719926,-74.006332,2900000
40.736852,-73.994125,691725
40.734802,-74.009205,2212500
40.719341,-73.985482,30500000
40.719159,-73.99488,24000000
40.724866,-74.010094,6100000
40.740895,-73.986931,336744890
40.715626,-74.010017,2687500
40.724073,-73.979415,418000
40.739753,-73.988733,4750000
40.733974,-73.991225,4300000
40.745099,-74.005077,769000
40.731902,-74.005356,778886
40.713836,-74.000063,359166
40.730207,-74.010244,11319727
40.716849,-74.003919,2461879
40.738614,-74.006331,725000
40.740704,-74.003941,4300000
40.725757,-74.00062,1300000
40.748079,-74.001588,1437992
40.716671,-74.012287,2792111
40.734534,-74.004158,900000
40.726077,-73.999171,4650000
40.756515,-73.993692,4150000
40.742067,-73.986093,1301675
40.737181,-74.003972,6520000
40.718831,-74.007805,11165111
40.74596,-73.992982,3125000
40.727922,-74.000253,397500
40.726842,-73.991933,1525000
40.735542,-73.996257,11400000
40.723825,-73.994316,3150000
40.74546,-74.001492,1330469
40.745666,-73.985156,102000000
40.708166,-74.017892,797159
40.728528,-73.993311,157500000
40.732197,-73.999774,1820000
40.744979,-74.005731,3176125
40.723199,-73.992443,3500000
40.737971,-74.003052,315000
40.708998,-74.0018,432670
40.732771,-74.005121,15200000
40.721825,-74.008681,8925000
40.740351,-73.99378,8500000
40.728771,-73.978201,658000
40.748124,-74.002549,1681633
40.733468,-73.998677,6600000
40.745738,-73.996917,1235000
40.742168,-73.994469,28500000
40.711329,-74.007321,21000000
40.722133,-73.994428,2500000
40.704251,-74.010236,1325000
40.735184,-73.99241,29500000
40.727192,-74.008377,26000000
40.716466,-74.010711,679000
40.721723,-74.002594,189364
40.709204,-74.006194,12000000
40.720663,-74.002779,2935000
40.726268,-73.999554,5750000
40.685353,-73.961225,577222
40.709258,-74.007035,253000000
40.732286,-74.002479,613666
40.715279,-73.991944,1775000
40.711448,-74.007102,52000000
40.73294,-73.988279,1665000
40.739028,-73.99806,2525000
40.676623,-74.004494,1573750
40.732058,-74.009314,1431250
40.742392,-73.994269,2400000
40.738139,-73.999243,6750000
40.74853,-74.002757,4695000
40.719447,-74.001526,1678289
40.753661,-73.997669,413250
40.732849,-74.004889,12200000
