@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.745017,-122.438172,775000
37.785786,-122.392112,1275000
37.771218,-122.387925,916000
37.70865,-122.425775,200000
37.759973,-122.390426,950000
37.779454,-122.396676,850000
37.78629,-122.401375,3100000
37.717125,-122.440305,260000
37.779454,-122.396676,575300
37.768294,-122.421876,785000
37.790506,-122.396252,1800000
37.709845,-122.467858,270000
37.763997,-122.455059,855000
37.793212,-122.423746,965000
37.790214,-122.421362,665000
37.785786,-122.392112,1900000
37.790506,-122.396252,3541000
37.717655,-122.456332,315000
37.787031,-122.393642,865000
37.725433,-122.457892,838000
37.745017,-122.438172,775000
37.786598,-122.438286,1488000
37.754334,-122.444984,565000
37.77194,-122.43583,940000
37.798636,-122.413205,1900000
37.782069,-122.392744,1245000
37.763857,-122.403233,660000
37.786987,-122.464739,985000
37.789525,-122.391175,880000
37.729316,-122.450562,459000
37.753738,-122.393031,482000
37.790506,-122.396252,1925000
37.803055,-122.423908,729000
37.788038,-122.430024,900000
37.782983,-122.407883,16600000
37.744875,-122.420113,470000
37.739253,-122.423677,660000
37.763857,-122.403233,625000
37.781174,-122.420903,354000
37.790506,-122.396252,1160000
37.773982,-122.421936,800000
37.801951,-122.440422,1998000
37.747435,-122.478476,550000
37.785115,-122.45877,788000
37.709845,-122.467858,290000
37.790506,-122.396252,1800000
37.787031,-122.393642,799999
37.794491,-122.427977,845000
37.794845,-122.421821,888000
37.762294,-122.437908,789000
37.758252,-122.429398,3225000
37.793898,-122.432617,910000
37.78069,-122.38922,1120000
37.727622,-122.37159,102000
37.745211,-122.506769,600000
37.777946,-122.40542,445000
37.78629,-122.401375,240000
37.725277,-122.395194,264408
37.783865,-122.460933,762000
37.773487,-122.448186,708500
37.785615,-122.431051,910000
37.77393,-122.396241,620000
37.790506,-122.396252,2400000
37.790506,-122.396252,1650000
37.772245,-122.453753,1085000
37.71025,-122.467494,254000
37.768294,-122.421876,835000
37.740836,-122.419524,1050000
37.777431,-122.393707,620000
37.750612,-122.422041,825000
37.791373,-122.445322,955000
37.79002,-122.44177,873000
37.783203,-122.420568,745000
37.733129,-122.41458,265000
37.782443,-122.426241,415000
37.779068,-122.454867,862400
37.798379,-122.434929,850000
37.747435,-122.478476,550000
37.790506,-122.396252,1850000
37.793212,-122.423746,1014300
37.79431,-122.42961,1250000
37.785794,-122.424669,745000
37.787535,-122.401149,960000
37.72721,-122.395677,231255
37.771144,-122.389123,905000
37.772835,-122.396429,246465
37.788252,-122.403079,1100000
37.737371,-122.382294,227000
37.779454,-122.396676,785000
37.785786,-122.392112,1183000
37.789428,-122.390619,885000
37.776381,-122.44569,690000
37.754807,-122.485858,575000
37.72705,-122.395153,263803
37.784971,-122.424299,440000
37.782483,-122.420541,470000
37.795127,-122.429699,775000
37.761862,-122.488082,780000
37.798234,-122.417394,1370700
37.759478,-122.470619,789000
37.755926,-122.489816,785000
37.760305,-122.391409,780000
37.790506,-122.396252,1339000
37.790506,-122.396252,1925000
37.763098,-122.428242,844000
37.725277,-122.395194,284061
37.758025,-122.469347,470000
37.769369,-122.445536,1030000
37.764728,-122.474315,744000
37.794845,-122.421821,980000
37.795127,-122.429699,775000
37.735217,-122.422682,245000
37.755107,-122.475757,588000
37.77354,-122.417009,725000
37.73537,-122.42443,285000
37.755248,-122.466027,600199
37.729036,-122.435166,680000
37.727622,-122.37159,102000
37.735021,-122.425495,539000
37.772221,-122.510154,360000
37.774733,-122.401501,775000
37.793212,-122.423746,897750
37.73537,-122.42443,285000
37.77393,-122.396241,660000
37.783421,-122.445172,879000
37.760305,-122.391409,775000
37.763752,-122.436994,1225000
37.756588,-122.476261,629000
37.755107,-122.475757,588000
37.778584,-122.404172,475000
37.775713,-122.40695,590000
37.790506,-122.396252,1925000
37.800913,-122.419097,1262500
37.758351,-122.444765,705000
37.800913,-122.419097,1262500
37.793212,-122.423746,939820
37.773529,-122.438865,635000
37.777822,-122.468677,1300000
37.790506,-122.396252,1850000
37.777615,-122.391907,1200000
37.787031,-122.393642,799999
37.792899,-122.391307,1112500
37.754334,-122.444984,531600
37.769369,-122.445536,1030000
37.756838,-122.444599,710000
37.782585,-122.390403,1080000
37.734908,-122.416822,330000
37.731248,-122.373905,260000
37.745109,-122.407959,550000
37.709845,-122.467858,249000
37.745402,-122.434331,700000
37.759941,-122.390691,935000
37.793212,-122.423746,979000
37.801291,-122.403998,1100000
37.783203,-122.420568,820000
37.7831,-122.427724,245000
37.776381,-122.44569,765000
37.774867,-122.394176,840000
37.791114,-122.429586,1400000
37.789945,-122.412727,515000
37.745707,-122.436933,1260000
37.725277,-122.395194,488000
37.801984,-122.414916,875000
37.755107,-122.475757,588000
37.770645,-122.448281,890000
37.763971,-122.504653,461000
37.795597,-122.422458,700000
37.799064,-122.418625,865000
37.793212,-122.423746,975000
37.779454,-122.396676,575300
37.791986,-122.443437,975000
37.759934,-122.390423,950000
37.788717,-122.418436,685000
37.741928,-122.412731,1250000
37.791373,-122.445322,955000
37.712045,-122.458263,395000
37.782389,-122.426668,377000
37.72705,-122.395153,231255
37.751036,-122.490964,580000
37.756513,-122.441759,517000
37.797266,-122.430172,1590000
37.760305,-122.391409,727000
37.79363,-122.414812,1150000
37.785794,-122.424669,835000
37.744463,-122.501914,571000
37.773982,-122.421936,590000
37.763857,-122.403233,768000
37.792258,-122.415965,1369000
37.783184,-122.407694,780000
37.758079,-122.424183,1715000
37.803061,-122.421044,1725000
37.783404,-122.445419,542000
37.759478,-122.470619,789000
37.797573,-122.398275,1300000
37.791223,-122.435135,1488000
37.72721,-122.395677,231332
37.792258,-122.415965,1649000
37.792258,-122.415965,1369000
37.772744,-122.510212,415000
37.785786,-122.392112,1088000
37.795597,-122.422458,700000
37.783865,-122.460933,762000
37.788176,-122.392522,1550000
37.793212,-122.423746,897750
37.790506,-122.396252,1880000
37.781174,-122.420903,734500
37.714149,-122.401075,475000
37.781711,-122.486137,495000
37.765262,-122.424716,641000
37.768294,-122.421876,585000
37.790506,-122.396252,2750000
37.792492,-122.415813,1015000
37.787737,-122.390361,550000
37.793212,-122.423746,1095000
37.787703,-122.41949,720000
37.790506,-122.396252,1130000
37.781734,-122.4322,585000
37.781174,-122.420903,536000
37.790506,-122.396252,1500000
37.72705,-122.395153,231255
37.761145,-122.417495,760000
37.730455,-122.444962,635000
37.743584,-122.43262,1014000
37.785786,-122.392112,1125000
37.749186,-122.475333,749000
37.774459,-122.399589,1500
37.72721,-122.395677,263620
37.790214,-122.421362,649000
37.779454,-122.396676,724000
37.790506,-122.396252,1002670
37.790506,-122.396252,720000
37.761862,-122.488082,780000
37.79002,-122.44177,873000
37.785392,-122.463509,792000
37.794491,-122.427977,845000
37.73598,-122.39557,360000
37.778702,-122.433241,675000
37.764728,-122.474315,744000
37.755273,-122.425908,1070000
37.791506,-122.426332,985000
37.77633,-122.4476,765000
37.77493,-122.419416,554100
37.760305,-122.391409,910000
37.7614,-122.436492,820000
37.77194,-122.43583,940000
37.744875,-122.420113,470000
37.789525,-122.391175,1275000
37.760305,-122.391409,777600
37.783536,-122.421393,520000
37.783219,-122.444229,610000
37.761419,-122.411866,639000
37.790506,-122.396252,1925000
