@relation tobs-averages

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
45.9903,-84.8361,-81.169952
41.9064,-111.81,-106.454945
38.93,-120.05,-42.624134
44.5681,-120.1156,-71.696213
44.07,-70.7467,-92.219507
26.1686,-81.7158,201.197368
33.665,-114.2272,32.47533
35.8917,-105.4481,-90.984187
35.2983,-86.3631,16.611217
31.6419,-89.5572,28.900916
38.9386,-77.1133,6.396731
43.75,-110.06,-139.549473
42.9361,-73.4325,-89.915347
42.2356,-74.1433,-62.209565
33.1203,-98.5669,-34.432831
39.8356,-95.5319,-73.189318
39.295,-102.8675,-165.232995
41.6931,-73.06,-41.302376
32.64,-117.0858,101.128366
46.5414,-102.8692,-38.734347
48.2942,-116.5628,-114.605666
40.1706,-121.0886,-25.752882
44.1756,-72.7961,-73.222803
37.9339,-114.4522,-73.487907
36.4583,-86.3239,-25.385696
60.8,-148.09,-12.800953
35.3683,-85.7014,20.976226
45.6778,-121.8736,-24.778616
48.9672,-122.3292,-19.972277
37.0222,-100.9294,-81.232329
30.4392,-82.7847,94.337613
32.9028,-90.3817,21.010243
41.5575,-85.8825,-60.003906
37.49,-107.51,-165.373393
44.0139,-96.3258,-77.812138
37.97,-106.56,-148.601268
37.6497,-86.4308,-34.431283
36.065,-86.4175,-22.01206
39.1092,-104.5997,-153.43286
44.0981,-93.2308,-117.605061
45.27,-117.69,-100.998922
39.5214,-120.0269,-49.205582
33.0642,-101.0489,-57.817656
37.1317,-96.1861,-62.382457
41.315,-94.0183,-98.792553
42.8125,-92.2575,-81.019636
40.2411,-83.3669,-62.231379
45.6528,-84.4725,-69.003367
33.1461,-107.1842,-38.401454
41.7436,-118.2258,-76.746881
37.7,-107.78,-167.013802
38.16,-106.6,-147.595415
35.7875,-84.2622,-3.208665
42.7467,-105.3603,-99.944707
44.79,-112.06,-128.17992
31.3206,-92.4611,43.386136
38.68,-119.96,-52.226704
34.4722,-101.3006,-56.802811
44.3119,-84.8922,-61.234357
41.43,-96.4669,-105.793773
41.6717,-107.9786,-190.083916
43.5706,-91.2294,-107.621131
39.8189,-100.5339,-147.632089
38.9803,-80.22,-75.426335
35.9689,-87.1364,-31.995001
42.0019,-76.525,-75.370312
36.6044,-118.7325,35.336332
47.86,-117.04,-106.171229
40.3706,-95.7469,-73.112302
42.7036,-121.9953,-6.603456
42.2361,-97.0108,-107.954821
42.96,-121.18,-19.20523
34.8878,-83.3967,-19.794841
37.9286,-87.8956,-22.02123
45.1017,-114.8508,-146.22458
39.26,-106.63,-177.801643
31.4072,-102.3578,-55.384165
63.7175,-148.9692,-126.744724
42.9294,-78.0319,-62.423264
42.2122,-71.1136,-64.409673
37.2092,-112.9814,-115.570743
65.08,-145.87,-133.548779
43.6656,-123.3275,-8.647179
40.0739,-87.5067,-54.627502
44.855,-85.8353,-80.989879
38.9031,-103.0192,-134.359046
47.3706,-123.16,4.194875
39.4931,-117.0675,-91.73256
44.0647,-107.3819,-73.863802
41.3247,-93.1008,-97.614349
35.1072,-82.6256,-19.758585
64.85,-147.8,-148.818913
37.7511,-103.4775,-126.636962
44.9197,-69.2417,-97.78601
43.9611,-101.8606,-96.65178
39.7347,-90.1978,-65.408632
42.6083,-82.8183,-66.424613
43.65,-117.2467,-158.750304
35.9308,-91.0547,-2.399627
36.8825,-83.8819,-47.950139
45.9647,-94.8892,-55.605149
32.75,-98.9017,-36.648415
35.8578,-98.4139,-46.598479
41.9153,-111.9128,-119.220395
42.57,-78.0406,-71.195692
40.0889,-108.7728,-170.012542
35.6031,-83.7781,8.913463
41.5747,-90.4006,-90.984863
24.7425,-80.9819,230.879619
43.7728,-111.0339,-173.629001
33.9167,-82.15,-14.40117
64.9767,-147.5211,-147.570326
45.3653,-119.5639,-78.773897
43.6089,-89.7667,-102.401919
45.2669,-69.5839,-110.015816
43.6253,-72.9781,-89.981801
36.1636,-82.0953,-16.925272
41.3286,-88.7533,-92.231653
38.46,-105.2256,-153.020949
45.5181,-122.6894,-16.995017
41.0036,-95.2419,-73.198209
43.35,-111.2167,-190.400919
40.84,-110.66,-96.026786
43.3456,-111.7847,-177.000243
32.5192,-87.88,37.98791
29.8858,-81.2883,117.622835
42.0464,-124.2878,-0.582308
41.5269,-86.2692,-53.447557
34.2208,-95.615,8.801299
45.4283,-101.0764,-37.789803
45.0025,-96.1661,-59.754371
32.8067,-91.173,26.378246
36.9092,-119.0883,24.254119
40.4044,-111.5289,-77.021505
47.9967,-119.6483,-58.630042
44.81,-107.41,-54.848076
48.7647,-114.2842,-103.344634
34.5686,-85.6064,19.82226
35.1297,-89.8036,10.02508
32.7547,-104.3836,-66.424553
42.0297,-104.7614,-101.130507
42.0997,-76.8358,-70.994489
58.4111,-135.7089,15.091194
47.99,-120.57,-49.627583
26.8639,-80.6256,201.197287
31.8611,-97.375,0.088981
35.6872,-90.0964,8.786911
34.9536,-89.8297,22.212464
34.005,-118.4139,60.063698
61.5633,-149.1542,-8.9717
70.27,-148.57,-141.19955
38.2894,-79.8186,-72.231061
43.9181,-113.6317,-110.777598
47.6856,-119.1111,-76.407627
35.1867,-102.0797,-64.435117
41.2667,-82.6167,-66.631719
38.2144,-98.2078,-108.796498
40.4575,-92.1822,-80.00002
31.4825,-91.8628,35.599718
41.33,-77.7381,-82.172517
34.7314,-77.9831,1.045223
37.21,-105.2,-121.982575
43.1878,-88.9844,-104.800429
31.3336,-96.8581,22.19679
38.0733,-88.1805,-25.395494
61.35,-142.71,-93.356688
45.8236,-91.8761,-100.949412
38.1042,-98.6592,-117.801615
39.4078,-88.7739,-53.374032
44.73,-109.91,-136.534108
42.0478,-71.005,-53.190635
40.0839,-88.2403,-53.434009
38.5547,-107.6872,-170.201611
42.2031,-98.7467,-103.402794
21.3331,-157.8025,175.834731
40.9461,-83.9614,-74.410226
41.15,-106.97,-161.938982
59.4547,-135.3136,15.012991
33.8044,-106.8908,-38.418071
40.3544,-96.1939,-73.139881
34.1819,-118.5744,79.995432
45.4731,-109.0097,-76.652707
64.8939,-147.8753,-148.816874
38.67,-119.61,-59.224959
32.2844,-110.7314,-4.127471
39.46,-114.65,-96.585691
38.4558,-86.6983,-23.170636
46.8925,-101.4897,-27.592373
26.8519,-81.5572,201.177457
34.1311,-109.275,-53.357693
34.2192,-102.7328,-57.802391
40.58,-105.63,-116.324018
37.9931,-100.8122,-124.390796
41.0939,-102.4717,-209.740539
44.7336,-94.3417,-112.007913
40.97,-111.81,-102.008878
34.2978,-81.6236,-17.807574
37.8786,-95.7292,-67.813741
37.4417,-105.8614,-144.755217
35.9494,-79.2386,-16.791304
47.2325,-117.3625,-103.805749
48.72,-120.66,-49.498219
37.7083,-113.1439,-115.667358
60.9583,-149.1108,-14.986574
25.1422,-80.9144,230.83617
36.0147,-85.1314,-15.600323
44.0069,-72.3194,-90.023443
43.2372,-108.1097,-112.595659
44.1011,-115.9694,-95.606178
39.31,-111.43,-112.428072
35.6503,-88.3903,10.019855
44.54,-115.56,-126.822394
39.14,-111.56,-112.409706
35.3886,-106.5439,-89.933315
34.4719,-81.8839,-25.581972
35.5611,-86.4458,3.411558
48.44,-120.92,-32.089502
44.3,-122.04,-69.493492
47.3181,-109.9372,-47.944295
28.1136,-80.6539,214.404183
38.6453,-88.9461,-31.242092
34.7289,-80.0389,15.751468
43.59,-122.06,-34.005027
38.1025,-81.8464,-74.399063
42.8447,-108.7406,-117.510152
48.5003,-113.9847,-75.414638
38.3778,-97.0753,-87.573224
42.6508,-88.2544,-90.205609
26.565,-98.1236,55.438812
35.7522,-87.7958,-9.754884
35.2547,-90.7964,12.174672
41.7653,-70.6697,-29.981508
45.2142,-91.8875,-103.212657
42.8967,-122.1328,-1.397847
37.4664,-96.2714,-67.77426
30.2133,-97.9822,9.988718
48.17,-109.65,-33.176418
33.1111,-91.9481,22.01453
37.7333,-105.5119,-143.768563
34.1492,-105.6975,-62.824243
43.0431,-96.9033,-96.814633
46.2942,-107.2278,-35.562242
43.23,-122.43,-6.618094
37.5594,-108.6636,-130.352867
44.9892,-70.6719,-101.258998
37.5922,-100.4389,-115.616107
40.3333,-76.4667,-38.768455
35.3836,-118.4122,49.906453
46.1825,-103.4061,-49.984401
21.9592,-159.6758,175.836567
40.06,-107.01,-150.01884
37.7342,-89.92,-37.813456
36.2953,-86.6569,-20.995533
34.6158,-83.5428,-27.605862
41.6775,-93.5822,-101.004175
46.24,-113.77,-124.609872
47.98,-114.35,-129.699842
41.6458,-80.425,-88.972159
44.8,-109.66,-76.842749
37.4314,-76.4414,27.834111
35.8742,-103.1819,-69.824205
48.8306,-105.4758,-39.937873
45.725,-98.3,-43.407473
36.5297,-97.4472,-53.596644
32.5564,-108.3667,-28.783576
40.0111,-81.5794,-62.191636
30.2392,-98.9089,9.983822
43.17,-110.14,-167.760786
45.2533,-93.2928,-107.837065
41.2458,-111.9369,-93.836462
36.2631,-101.405,-59.948261
36.5508,-114.4581,-38.297259
37.2733,-99.3289,-94.41361
44.54,-107.18,-28.191515
58.55,-133.6789,15.234186
35.8022,-103.9439,-88.526176
43.115,-74.4236,-60.021236
45.62,-121.7,-24.787426
33.1908,-102.2681,-70.2116
39.7858,-111.1189,-143.570478
44.1719,-73.2472,-68.799149
44.4633,-83.7217,-61.20498
48.9711,-97.2417,-131.026323
39.86,-106.42,-145.600453
42.6767,-113.5003,-137.187778
37.1431,-114.0214,-56.810516
45.3242,-105.9136,-52.297568
38.5778,-112.3347,-101.376485
29.4608,-101.0286,34.505696
42.1003,-78.7497,-101.008858
42.2269,-70.9125,-66.600204
43.0989,-71.7572,-80.009887
46.3433,-94.2086,-67.782489
34.2903,-114.1708,13.414751
44.48,-110.16,-136.605864
26.7361,-81.0492,201.184026
40.4883,-106.8233,-123.993644
35.4867,-82.9681,-7.625052
44.0875,-91.6703,-90.013552
37.2792,-86.2492,-22.25572
36.7394,-118.9631,35.37121
44.7192,-73.7206,-66.544159
37.8044,-114.4069,-73.476494
44.0042,-124.0947,5.735539
43.7953,-88.4533,-97.779061
32.4725,-94.7172,16.823888
41.1311,-77.4336,-56.786666
41.9442,-71.9031,-49.992139
39.3758,-112.3342,-112.459599
39.2836,-86.7703,-31.191695
40.76,-111.63,-84.205015
38.4197,-82.2986,-76.538184
35.9183,-84.8686,-15.584139
33.8083,-79.8567,5.633449
44.2839,-83.5036,-62.177737
38.8678,-115.0167,-96.543908
44.1647,-72.6567,-73.225129
44.0206,-88.5581,-95.38384
46.6803,-92.9542,-103.018019
35.5231,-81.4439,-28.793131
38.0328,-78.5225,-6.61154
38.9917,-88.1828,-36.815671
39.76,-105.91,-144.401452
47.7817,-92.2783,-100.791893
44.72,-67.4539,-83.327327
38.6786,-88.4797,-27.827673
40.9125,-89.0339,-83.407698
34.0919,-96.7708,3.196748
36.7736,-114.1256,-38.368145
33.1497,-99.735,-52.183773
32.3139,-97.4061,4.434155
25.95,-80.2158,204.454584
42.0981,-89.9842,-93.387979
41.2322,-76.3422,-61.165669
48.7178,-122.5114,-19.962773
42.76,-116.9,-148.696546
48.41,-115.3181,-120.439464
35.2203,-84.7981,4.472096
40.8592,-102.5167,-192.164034
42.05,-111.6,-117.257011
37.5442,-77.2758,6.821735
48.7167,-115.8833,-120.413379
42.0772,-91.3028,-67.704775
43.0608,-83.3075,-68.803682
36.2069,-121.1378,48.794263
36.9194,-104.4325,-119.643115
43.4386,-93.2253,-101.914449
47.4775,-111.7406,-55.485236
37.5669,-101.7508,-124.33836
40.6458,-91.5639,-78.766786
43.1086,-88.0306,-92.419798
38.3139,-81.7186,-74.36146
41.16,-106.93,-161.941171
31.1903,-84.2036,59.007234
44.6122,-72.0481,-96.5352
41.4225,-100.1839,-140.236088
44.3,-109.24,-119.785505
40.9361,-90.7197,-76.59759
60.4194,-151.1336,-18.218766
32.8978,-90.8853,19.822161
43.74,-113.94,-136.991302
42.065,-100.2472,-132.507362
31.1769,-83.7492,82.372354
35.3692,-117.6525,15.566656
37.7617,-117.5658,-37.223073
31.8717,-81.6289,106.7161
34.9092,-87.2747,17.8568
40.7394,-88.7108,-78.988766
42.1611,-83.7819,-71.978351
40.8236,-94.0475,-93.209091
38.8008,-81.3583,-62.181362
36.9906,-121.9911,57.782553
43.7639,-94.1661,-103.091686
48.53,-120.99,-37.632727
36.6594,-121.6664,47.81678
40.9442,-90.6381,-76.598961
45.3497,-90.7483,-97.784278
39.5631,-121.1078,-6.364636
39.5572,-107.7261,-156.192677
44.9467,-69.5456,-94.607594
43.9072,-99.8628,-66.666626
41.38,-111.94,-93.823503
40.21,-105.57,-139.563034
48.19,-118.46,-74.600575
38.5019,-94.9597,-76.602449
35.5489,-105.6886,-97.699086
38.2222,-103.7219,-137.85962
38.8867,-102.7233,-130.973867
35.2436,-87.3508,17.80141
32.8006,-116.9281,101.130168
45.98,-117.95,-106.176492
38.7003,-82.4736,-67.767146
44.8767,-97.7383,-57.662992
46.9692,-120.54,-74.246953
43.645,-95.5803,-114.306863
35.7636,-117.3908,3.992578
42.4244,-103.7347,-98.802673
34.1472,-115.1219,13.403792
43.6825,-121.6875,-53.005427
42.87,-122.17,-15.769517
37.3444,-108.595,-104.555029
43.7731,-108.5728,-132.591202
30.2875,-81.3928,94.416567
36.1533,-109.5394,-60.714291
38.5458,-78.0981,-10.027119
33.4886,-80.8733,-15.574852
34.6053,-81.6628,-25.590715
39.1853,-106.8381,-156.834883
42.37,-95.575,-109.016894
35.7992,-107.1814,-104.803762
48.52,-120.74,-49.543205
44.9131,-73.8222,-66.545998
41.46,-106.28,-175.668888
43.1025,-94.6833,-110.003685
30.3703,-103.7808,0.24151
33.2544,-100.5725,-57.795359
39.35,-112.33,-112.456544
38.0111,-78.4494,-6.598221
37.7308,-89.1658,-37.740867
40.89,-111.07,-114.40934
38.7583,-120.5031,-43.201793
43.63,-107.18,-93.168935
37.1317,-99.0556,-94.344213
38.8669,-99.3169,-132.197565
47.27,-121.34,-57.054846
42.4078,-82.8892,-66.414748
46.4178,-104.5164,-38.854387
39.29,-117.11,-93.340693
42.4686,-93.7972,-88.827633
43.3656,-109.2756,-140.416904
39.3167,-91.4833,-71.010061
42.7339,-76.6592,-64.386483
33.9733,-109.5625,-63.101823
60.5561,-145.7531,-37.316825
43.2356,-70.635,-70.017973
37.5339,-96.8814,-69.99497
43.88,-114.67,-86.615193
39.0028,-87.6225,-22.212224
42.6394,-72.2244,-95.621409
30.8694,-100.5994,-45.445293
44.4667,-115.5667,-126.801636
43.09,-91.5581,-88.916753
33.4625,-111.4814,-20.644253
47.2992,-96.5161,-106.664645
42.1608,-71.2461,-64.40659
43.4719,-88.8825,-102.400799
32.7128,-82.5414,17.605458
40.2472,-93.7158,-96.400065
37.0031,-121.5608,47.821217
46.3414,-86.9242,-138.891585
45.0831,-91.3311,-111.099873
36.465,-83.5603,-39.99427
36.3825,-79.6947,-20.205446
35.1311,-76.9153,54.12248
48.78,-104.5678,-29.94084
38.2175,-80.0914,-78.798091
41.1453,-85.4897,-65.566347
29.3364,-99.1383,27.548132
47.9261,-112.2919,-38.317042
36.5914,-101.6181,-65.519241
