@relation tobs-averages

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
34.9417,-94.7039,10.484848
45.7,-118.11,-85.666667
43.7925,-75.4825,-54.222222
35.9419,-85.7892,-35
39.1661,-85.9228,-63
42.3994,-90.3861,-103.966667
41.6117,-90.5817,-103.966667
36.3825,-79.6947,-26.285714
30.2503,-94.1786,69.5
43.13,-110.2,-230
43.1872,-124.2025,-48.75
32.4481,-100.5264,-41.777778
40.7808,-115.1853,-122.75
41.4197,-78.7492,-98.5
37.0769,-111.6639,-140.5
37.3997,-87.7622,10.484848
45.9647,-94.8892,-44.333333
27.5478,-81.7994,220.333333
37.7417,-95.9333,-73.2
38.3422,-104.0567,-83
37.5006,-120.855,111
35.5231,-81.4439,-50
46.64,-121.83,27
42.2947,-83.7108,-82
44.5733,-116.6753,-144
44.79,-111.71,-107
43.2372,-108.1097,-294
36.5472,-87.3353,10.484848
47.7681,-118.7239,-72.5
40.84,-111.71,-122.75
35.9986,-89.4089,10.484848
42.4686,-93.7972,-103.966667
40.28,-111.61,-94
48.6928,-116.3103,-148
41.87,-98.5494,-103.966667
30.5228,-82.9447,100
39.45,-115.98,-138.5
34.2639,-110.0075,-133
34.1742,-103.3519,-50
48.2211,-95.2475,-103.966667
38.4661,-101.7758,-161
35.7178,-89.4986,10.484848
47.5933,-115.3594,-148
40.5019,-80.0833,-22
45.7081,-89.8489,-103.966667
43.7178,-123.0578,-14
40.8992,-109.1789,-63.428571
39.6442,-74.8072,11.5
39.6842,-111.2056,-74
40.1678,-110.395,-150
43.7031,-98.0356,-103.966667
42.985,-71.7961,-54.222222
41.5697,-115.2111,-122.75
48.82,-121.93,20.5
36.2347,-115.1164,0
39.9047,-82.92,-11
45.785,-103.3719,-111.5
39.0642,-77.8883,-47
42.1619,-95.7836,-103.966667
47.3467,-102.5869,-28
35.8317,-87.4219,10.484848
33.5597,-91.385,10.484848
41.9819,-70.6961,1
47.9361,-110.5022,-86.75
67.93,-162.28,-103.966667
39.8569,-93.1497,-103.966667
42.6617,-71.9358,-54.222222
32.9947,-111.5367,-22.5
34.8422,-100.2103,-70.75
41.9928,-71.1667,1
33.7275,-111.8606,72
32.2619,-97.7064,10.484848
39.3672,-106.1897,-147.5
31.1769,-83.7492,39
38.0936,-102.6306,-161
41.4619,-84.5272,-63
38.0517,-102.1317,-161
40.96,-110.58,-63.428571
34.37,-111.01,-56.8
43.2683,-79.0103,-98.5
39.775,-93.5358,-103.966667
38.7744,-84.9672,10.484848
35.5489,-105.6886,-112.666667
39.3672,-101.4461,-142
48.1925,-106.6383,-24.75
40.5261,-80.6275,-61.25
40.7742,-77.1575,-68.666667
45.1219,-122.07,-156
18.1747,-66.7978,239
34.2903,-114.1708,-37.25
38.1922,-99.0967,-142
39.5861,-122.5342,43
42.05,-111.6,-89
43.66,-122.21,-14
33.1497,-99.735,-41.777778
40.3986,-93.5839,-103.966667
39.9633,-89.8678,10.484848
39.2814,-103.0614,-261
34.1381,-88.9983,10.484848
42.3353,-111.385,-89
42.5008,-70.8644,-54.222222
43.3314,-90.3889,-103.966667
42.0811,-83.6769,-82
42.69,-121.43,-48.75
40.1117,-85.7164,-63
44.57,-107.3,-24.75
31.5536,-99.85,11
43.3864,-84.6492,-28
36.1483,-85.265,-14
36.96,-106.66,-44
43.34,-88.6006,-103.966667
42.3297,-78.4633,-98.5
32.6089,-85.0756,10.484848
58.1917,-136.3436,-6
48.3589,-107.8714,-24.75
55.4772,-133.1408,0
44.0367,-112.5164,-208.5
46.9692,-120.54,-13
40.7908,-111.4078,-63.428571
35.14,-112.15,-56.8
40.99,-111.82,-122.75
42.32,-113.62,-151
48.69,-121.91,20.5
48.36,-119.08,-91.5
39.4411,-90.3789,10.484848
33.7481,-87.0586,10.484848
35.3736,-83.7006,-50
27.9775,-99.3847,30.181818
37.285,-100.345,-56.333333
46.78,-121.75,27
44.6581,-72.6786,-72.5
43.5861,-83.1805,-63
39.4467,-79.5469,-78
37.5764,-113.715,-94
39.4247,-93.1331,-103.966667
48.7178,-122.5114,20.5
43.0689,-98.5325,-103.966667
34.0481,-90.7456,10.484848
40.6986,-95.8867,-103.966667
41.9117,-89.0708,-56
40.9239,-87.1753,-63
42.3458,-72.1542,1
43.0303,-71.0839,-54.222222
36.9969,-119.7072,-6
36.4622,-116.8669,0
48.78,-104.5678,-50
36.4914,-118.8253,-11
38.9386,-77.1133,-68.666667
43.7447,-97.3081,-103.966667
46.24,-117.39,-85.666667
42.2231,-123.0472,-48.75
33.4028,-82.6222,148
45.7,-115.23,-169.5
42.1172,-77.9475,-98.5
30.1064,-83.1819,128
47.92,-112.79,-86.75
42.0289,-97.4855,-103.966667
42.7467,-71.0425,-54.222222
47.2875,-105.83,-24.75
33.2372,-116.7614,126
43.0603,-92.6717,-103.966667
34.1647,-88.7239,10.484848
37.9842,-89.9492,27.5
45.27,-111.43,-107
39.9353,-77.6394,-68.666667
45.9306,-119.2956,-85.666667
45.0194,-99.9403,-28
18.1506,-66.7719,239
41.9519,-93.5656,-103.966667
41.4581,-100.5986,-11
44.0461,-69.5367,-72.5
63.94,-145.4,-149
30.8714,-89.1214,65.5
47.98,-114.35,-86.75
38.6489,-87.1989,10.484848
37.65,-107.81,-191
40.55,-110.35,-150
19.2706,-155.8747,106
35.5164,-78.3458,-26.285714
31.4269,-94.8942,10.484848
33.8228,-92.3989,10.484848
44.5317,-86.1311,-103.966667
55.6917,-132.5247,0
37.6761,-81.6214,-76.142857
37.5983,-101.2908,-161
33.9378,-102.3447,-70.75
24.7706,-80.9072,200
35.9547,-107.0856,-205
36.3467,-82.3467,22
38.0264,-107.6725,-83
37.8089,-107.6633,-83
38.115,-103.51,-83
41.3503,-89.1072,-56
44.0328,-88.1469,-72
39.6419,-78.7561,-78
39.6678,-95.52,-103.966667
39.4575,-98.1125,-73.2
32.5133,-92.3486,10.484848
48.08,-116.0014,-148
42.8453,-77.2808,-54.222222
39.7489,-104.9425,-178
36.4739,-81.8033,-76.142857
40.3033,-121.2422,-106
37.2319,-121.9592,43
42.8108,-78.3978,-98.5
44.79,-116.09,-169.5
32.5111,-94.5889,30.181818
31.3336,-108.5306,-41.777778
36.3644,-82.2325,22
58.3869,-134.7658,17
38.9,-77.2664,-68.666667
37.89,-108.2,-83
31.9194,-108.3442,-41.777778
43.9456,-120.2169,-61
35.6708,-78.6608,-26.285714
41.3283,-88.9106,-56
31.2,-101.4625,-41.777778
42.0208,-93.7742,-103.966667
31.9544,-89.9328,29
46.79,-109.51,-86.75
43.5231,-90.0003,-103.966667
27.6997,-97.1581,72
44.2994,-120.7264,-139
40.2539,-85.1483,-63
43.1025,-94.6833,-103.966667
32.4725,-94.7172,30.181818
34.9925,-86.8561,10.484848
40.3764,-80.6283,-22
44.59,-111.82,-133
44.5147,-109.045,-80
28.8728,-81.7844,220.333333
39.4286,-105.0703,-178
38.9339,-80.8325,-61.25
43.2619,-89.735,-103.966667
34.3006,-83.86,-33
45.4803,-122.4664,0
41.92,-111.47,-122.75
40.9025,-90.2897,-103.966667
30.3392,-93.215,69.5
32.385,-90.8753,10.484848
33.7442,-117.8667,-37.25
44.9153,-69.0539,-72.5
39.4039,-86.453,-63
39.03,-106.08,-147.5
27.8722,-98.6175,30.181818
46.35,-121.51,-29
45.4283,-101.0764,-111.5
35.7369,-79.0047,-26.285714
38.7778,-80.9636,-61.25
37.7342,-89.92,-22
39.51,-79.14,-78
40.9386,-117.7514,-61
33.285,-86.3431,10.484848
48.1989,-120.7736,-150
48.9514,-115.6267,-148
31.4461,-83.4767,39
42.0933,-111.8825,-89
63.0428,-147.2478,-103.966667
48.0878,-109.6453,-86.75
33.3369,-112.1472,72
29.56,-104.3728,-41.777778
20.7947,-156.0153,106
39.32,-119.89,-22
46.3731,-112.0225,-122
36.0028,-88.4253,10.484848
38.3769,-84.3031,10.484848
45.7575,-94.2072,-44.333333
36.5903,-121.9103,126
38.4058,-111.6433,-74
44.26,-106.98,-24.75
44.5842,-74.9572,-54.222222
38.49,-106.34,-256
41.7367,-93.7236,-103.966667
47.785,-120.6456,-150
40.5511,-75.9914,-109.333333
42.1703,-92.0078,-103.966667
40.1636,-79.8694,-22
47.45,-112.81,-86.75
44.16,-91.8122,-22
36.1136,-86.6781,-35
35.6842,-121.1683,94
48.97,-115.95,-148
40.2528,-108.6406,-109.333333
37.2825,-109.5575,-56.8
37.7983,-122.2642,67
40.4372,-95.3867,-103.966667
34.4744,-91.4172,10.484848
44.8544,-92.6122,-103.966667
43.2278,-110.4358,-230
45.5697,-115.4528,-169.5
42.5806,-88.0903,-103.966667
46.32,-121.94,-29
37.83,-84.0347,-76.142857
47.28,-121.67,-18
33.4792,-100.8761,-70.75
33.55,-81.6969,-26.285714
61.6267,-149.0364,6
45.53,-123.3,0
35.5572,-87.2019,10.484848
44.8728,-107.2658,-94
41.34,-116.98,-85.666667
44.6103,-92.61,-103.966667
