@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.771144,-122.389123,931937.5
37.755239,-122.4544,667798.166593
37.78069,-122.38922,1109998.725054
37.802766,-122.407255,1068050.002665
37.794845,-122.421821,933000
37.746872,-122.423344,1082820.318832
37.735258,-122.419717,507107.532612
37.783536,-122.421393,771683.927776
37.77493,-122.419416,414646.704673
37.78582,-122.3975,1202241.688152
37.783203,-122.420568,682020.111477
37.760305,-122.391409,773042.75
37.801291,-122.403998,1120383.095603
37.756513,-122.441759,774585.048486
37.785786,-122.392112,1176800.833196
37.759999,-122.390774,813221.606703
37.771144,-122.389123,931937.5
37.803306,-122.407762,1067276.373551
37.801282,-122.41921,1481498.313612
37.74145,-122.420914,886186.855153
37.771144,-122.389123,931937.5
37.763562,-122.445116,1098166.810331
37.794739,-122.426497,1812838.839975
37.774867,-122.394176,766768.210803
37.735217,-122.422682,505471.796819
37.777431,-122.393707,1006815.557097
37.777615,-122.391907,960876.430291
37.790506,-122.396252,1881181.818182
37.760182,-122.39098,813048.44266
37.760811,-122.455503,939368.734825
37.795947,-122.413551,1224517.987582
37.737159,-122.411792,478838.368917
37.789525,-122.391175,1064666.666667
37.758926,-122.432265,1167173.883971
37.771218,-122.387925,1010495.333333
37.79431,-122.42961,821333.333333
37.737565,-122.473195,644476.110362
37.734324,-122.396292,304735.234132
37.773529,-122.438865,898344.400693
37.675391,-122.486854,365957.924117
37.771144,-122.389123,931937.5
37.771218,-122.387925,1010495.333333
37.752488,-122.403646,805809.842307
37.756598,-122.422091,1114390.21456
37.790506,-122.396252,1881181.818182
37.763997,-122.455059,939906.079237
37.782983,-122.407883,16600000
37.744017,-122.424846,888691.051957
37.764015,-122.463993,803500.21229
37.803804,-122.409505,1065339.797406
37.728251,-122.45622,593149.747067
37.783571,-122.390701,929953.562764
37.791401,-122.416812,1172688.576958
37.790506,-122.396252,1881181.818182
37.771218,-122.387925,1010495.333333
37.748735,-122.432452,939013.390053
37.784306,-122.422292,673367.981
37.795237,-122.403246,1704040.543455
37.789945,-122.412727,1134028.68599
37.787703,-122.41949,738738.214334
37.773603,-122.395668,767009.817449
37.789428,-122.390619,1064666.666667
37.750612,-122.422041,953773.470268
37.72705,-122.395153,242069
37.730455,-122.444962,635011.101536
37.773982,-122.421936,416651.289051
37.800844,-122.405014,1120379.258545
37.782983,-122.407883,16600000
37.718053,-122.395611,504149.299206
37.771144,-122.389123,931937.5
37.788727,-122.429787,812480.107386
37.772221,-122.510154,694934.47174
37.709334,-122.425586,389902.136588
37.790506,-122.396252,1881181.818182
37.798636,-122.413205,821159.130243
37.782585,-122.390403,1109998.866297
37.797266,-122.430172,1015225.390826
37.777431,-122.393707,1006995.384774
37.790506,-122.396252,1881181.818182
37.798636,-122.413205,821159.130243
37.787031,-122.393642,1406759.131963
37.763279,-122.453836,939743.143693
37.755926,-122.489816,685550.365591
37.743392,-122.423962,887951.067676
37.797573,-122.398275,1895644.95611
37.771218,-122.387925,1010495.333333
37.771144,-122.389123,931937.5
37.790506,-122.396252,1881181.818182
37.803061,-122.421044,1624253.524874
37.78753,-122.454018,746286.454921
37.763238,-122.435393,963176.672754
37.760608,-122.398942,545000
37.771218,-122.387925,1010495.333333
37.790531,-122.441401,858870.966707
37.768294,-122.421876,755000
37.785794,-122.424669,639558.145422
37.758197,-122.493617,697688.725562
37.771144,-122.389123,931937.5
37.774183,-122.394756,767011.940136
37.760305,-122.391409,773042.75
37.793212,-122.423746,980790
37.742998,-122.495779,697520.492199
37.783184,-122.407694,11336353.190055
37.77393,-122.396241,766995.480458
37.788717,-122.418436,1173133.447754
37.75652,-122.476256,694427.093153
37.759841,-122.390681,848664.701668
37.790506,-122.396252,1881181.818182
37.8015,-122.427674,1154191.926299
37.790506,-122.396252,1881181.818182
37.772245,-122.453753,867129.42136
37.790506,-122.396252,1881181.818182
37.790506,-122.396252,1881181.818182
37.754334,-122.444984,572919.156198
37.77493,-122.419416,609314.448962
37.74417,-122.500752,696564.241517
37.763098,-122.428242,1422433.01555
37.760025,-122.488369,731343.093792
37.771144,-122.389123,931937.5
37.726489,-122.438513,489456.524069
37.783571,-122.390701,929953.562764
37.786716,-122.424203,761709.269791
37.790506,-122.396252,1881181.818182
37.786236,-122.389074,941583.661548
37.785392,-122.463509,888509.473064
37.790506,-122.396252,1881181.818182
37.793898,-122.432617,821333.333333
37.759134,-122.442397,895204.044657
37.750265,-122.507609,694872.523909
37.786212,-122.404303,2147010.886992
37.72721,-122.395677,242069
37.72955,-122.413396,459996.794291
37.773242,-122.446239,731454.495515
37.790214,-122.421362,980790
37.773487,-122.448186,731212.742064
37.744796,-122.413641,838002.868054
37.790506,-122.396252,1881181.818182
37.717655,-122.456332,373570.802004
37.77633,-122.4476,731046.593218
37.789525,-122.391175,1064666.666667
37.771144,-122.389123,931937.5
37.791415,-122.441437,859376.685853
37.72721,-122.395677,242069
37.713689,-122.407911,421454.173538
37.750747,-122.401978,673037.830444
37.771865,-122.412098,577355.736473
37.790506,-122.396252,1881181.818182
37.76062,-122.474805,687543.996865
37.781174,-122.420903,681408.689897
37.783571,-122.390701,929953.562764
37.793072,-122.409661,1060391.230488
37.779781,-122.439062,777067.850254
37.791077,-122.414339,1138034.468599
37.750625,-122.503424,695615.355279
37.772221,-122.510154,694934.47174
37.755273,-122.425908,1398449.354614
37.771144,-122.389123,931937.5
37.792757,-122.416471,1174191.699495
37.790506,-122.396252,1881181.818182
37.772221,-122.510154,694934.47174
37.764003,-122.417959,735757.251635
37.772221,-122.510154,694934.47174
37.745402,-122.434331,897434.202004
37.793212,-122.423746,980790
37.771218,-122.387925,1010495.333333
37.709211,-122.459528,369995.289959
37.767556,-122.42798,829008.498557
37.760305,-122.391409,773042.75
37.758025,-122.469347,777895.058483
37.771144,-122.389123,931937.5
37.736597,-122.428901,724455.169562
37.774867,-122.394176,766792.235254
37.780207,-122.440265,777631.507424
37.710971,-122.404376,420907.26136
37.777347,-122.444138,764776.523043
37.797573,-122.398275,1895644.95611
37.762626,-122.448417,1098281.555608
37.773529,-122.438865,898335.35239
37.801984,-122.414916,1015903.318215
37.744398,-122.42123,1083322.400675
37.745109,-122.407959,635781.834553
37.790506,-122.396252,1881181.818182
37.803332,-122.444694,824337.163662
37.756513,-122.441759,573151.140831
37.754053,-122.496555,697088.019006
37.725277,-122.395194,327192.261632
